onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
168.0	1.5	7	early	stimulus	n/a	37.5	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	0.779287878016476	7	early	dm_task	0.779287878016476	n/a	0.0	-1.0	n/a
174.77928787801648	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	2.516335627005901	7	early	em_task	n/a	n/a	n/a	n/a	35.632743264752
188.5163356270059	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	82.5	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	0.720371750998311	8	early	dm_task	0.720371750998311	n/a	-21.0	1.0	n/a
202.7203717509983	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	4.5	8	early	em_task	n/a	n/a	n/a	n/a	n/a
218.5	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	112.5	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	0.664046985009918	9	early	dm_task	0.664046985009918	n/a	0.0	-1.0	n/a
230.66404698500992	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	2.8509175080107987	9	early	em_task	n/a	n/a	n/a	n/a	105.957707033755
244.8509175080108	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	127.5	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	0.623052400012966	10	early	dm_task	0.623052400012966	n/a	-21.0	1.0	n/a
258.62305240001297	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.6444405680231	10	early	em_task	n/a	n/a	n/a	n/a	132.615105518103
273.64444056802313	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	0.0	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	1.03132737902342	11	early	dm_task	1.03132737902342	n/a	-21.0	1.0	n/a
287.0313273790234	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	3.5862394669965987	11	early	em_task	n/a	n/a	n/a	n/a	178.658545615429
301.5862394669966	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	157.5	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.843024568021065	12	late	dm_task	0.843024568021065	n/a	4.0	-1.0	n/a
320.84302456802106	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.5296773040027	12	late	em_task	n/a	n/a	n/a	n/a	153.188793404737
329.5296773040027	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
