onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
188.4089640179882	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	120.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	1.19733321099193	8	early	dm_task	1.19733321099193	n/a	-4.0	-1.0	n/a
203.19733321099193	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	2.5842657120082997	8	early	em_task	n/a	n/a	n/a	n/a	120.260669866151
216.5842657120083	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	late	stimulus	n/a	30.0	n/a	n/a	n/a
235.5	0.5	9	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
236.0	0.591020535008283	9	late	dm_task	0.591020535008283	n/a	21.0	-1.0	n/a
236.59102053500828	0.75	9	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	3.178425155987501	9	late	em_task	n/a	n/a	n/a	n/a	35.037397726524
245.1784251559875	0.75	9	late	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	early	stimulus	n/a	90.0	n/a	n/a	n/a
257.5	0.5	10	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
258.0	0.765877114987234	10	early	dm_task	0.765877114987234	n/a	-4.0	-1.0	n/a
258.76587711498723	0.75	10	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.7872600249829986	10	early	em_task	n/a	n/a	n/a	n/a	82.3488989106858
273.78726002498297	0.75	10	early	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	142.5	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	0.740463281981647	11	early	dm_task	0.740463281981647	n/a	-4.0	-1.0	n/a
286.74046328198165	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	2.712713711982399	11	early	em_task	n/a	n/a	n/a	n/a	124.981985918256
300.7127137119824	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	150.0	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	1.21760251000524	12	early	dm_task	1.21760251000524	n/a	-4.0	-1.0	n/a
315.21760251000524	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.1716159149946	12	early	em_task	n/a	n/a	n/a	n/a	144.23830283314
329.1716159149946	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
