onset	duration	sample	trial_type	response_time	stim_file	value
757.3800000000	n/a	378690	presentation of the task instruction	n/a	n/a	4
758.0300000000	n/a	379015	encoding: 6M	n/a	n/a	261
761.1800000000	n/a	380590	delay period: 6M	n/a	n/a	361
767.8600000000	n/a	383930	probe: 6M	n/a	n/a	61
770.0560000000	n/a	385028	Response: 6M: error	n/a	n/a	4610
774.1300000000	n/a	387065	start of the trial	n/a	n/a	500
774.4700000000	n/a	387235	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
777.6400000000	n/a	388820	presentation of the task instruction	n/a	n/a	4
778.2700000000	n/a	389135	encoding: 6M	n/a	n/a	261
781.4500000000	n/a	390725	delay period: 6M	n/a	n/a	361
788.0900000000	n/a	394045	probe: 6M	n/a	n/a	61
790.0720000000	n/a	395036	Response: 6M: correct	n/a	n/a	4611
794.2800000000	n/a	397140	start of the trial	n/a	n/a	500
794.6200000000	n/a	397310	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
797.7900000000	n/a	398895	presentation of the task instruction	n/a	n/a	4
798.4200000000	n/a	399210	encoding: 6M	n/a	n/a	261
801.6000000000	n/a	400800	delay period: 6M	n/a	n/a	361
808.2400000000	n/a	404120	probe: 6M	n/a	n/a	61
810.8380000000	n/a	405419	Response: 6M: error	n/a	n/a	4610
814.7000000000	n/a	407350	start of the trial	n/a	n/a	500
815.0700000000	n/a	407535	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
818.2100000000	n/a	409105	presentation of the task instruction	n/a	n/a	4
818.8700000000	n/a	409435	encoding: 6M	n/a	n/a	261
822.0100000000	n/a	411005	delay period: 6M	n/a	n/a	361
828.6700000000	n/a	414335	probe: 6M	n/a	n/a	61
832.3480000000	n/a	416174	Response: 6M: correct	n/a	n/a	4611
834.9800000000	n/a	417490	start of the trial	n/a	n/a	500
835.3200000000	n/a	417660	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
838.4700000000	n/a	419235	presentation of the task instruction	n/a	n/a	4
839.1400000000	n/a	419570	encoding: 6M	n/a	n/a	261
842.2800000000	n/a	421140	delay period: 6M	n/a	n/a	361
848.9400000000	n/a	424470	probe: 6M	n/a	n/a	61
850.1300000000	n/a	425065	Response: 6M: correct	n/a	n/a	4611
855.2500000000	n/a	427625	start of the trial	n/a	n/a	500
855.6200000000	n/a	427810	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
858.7500000000	n/a	429375	presentation of the task instruction	n/a	n/a	4
859.4200000000	n/a	429710	encoding: 6M	n/a	n/a	261
862.5600000000	n/a	431280	delay period: 6M	n/a	n/a	361
869.2400000000	n/a	434620	probe: 6M	n/a	n/a	61
870.9320000000	n/a	435466	Response: 6M: correct	n/a	n/a	4611
875.7800000000	n/a	437890	start of the trial	n/a	n/a	500
876.1100000000	n/a	438055	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
879.2900000000	n/a	439645	presentation of the task instruction	n/a	n/a	4
879.9200000000	n/a	439960	encoding: 6M	n/a	n/a	261
883.0900000000	n/a	441545	delay period: 6M	n/a	n/a	361
889.7400000000	n/a	444870	probe: 6M	n/a	n/a	61
892.5480000000	n/a	446274	Response: 6M: correct	n/a	n/a	4611
895.9300000000	n/a	447965	start of the trial	n/a	n/a	500
896.3000000000	n/a	448150	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
899.4400000000	n/a	449720	presentation of the task instruction	n/a	n/a	4
900.1000000000	n/a	450050	encoding: 6M	n/a	n/a	261
903.2400000000	n/a	451620	delay period: 6M	n/a	n/a	361
909.9200000000	n/a	454960	probe: 6M	n/a	n/a	61
911.3960000000	n/a	455698	Response: 6M: correct	n/a	n/a	4611
916.0600000000	n/a	458030	start of the trial	n/a	n/a	500
916.4000000000	n/a	458200	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
919.5700000000	n/a	459785	presentation of the task instruction	n/a	n/a	4
920.2000000000	n/a	460100	encoding: 6M	n/a	n/a	261
923.3600000000	n/a	461680	delay period: 6M	n/a	n/a	361
930.0200000000	n/a	465010	probe: 6M	n/a	n/a	61
931.9100000000	n/a	465955	Response: 6M: correct	n/a	n/a	4611
936.2600000000	n/a	468130	start of the trial	n/a	n/a	500
936.5900000000	n/a	468295	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
939.7700000000	n/a	469885	presentation of the task instruction	n/a	n/a	4
940.4000000000	n/a	470200	encoding: 6M	n/a	n/a	261
943.5600000000	n/a	471780	delay period: 6M	n/a	n/a	361
950.2300000000	n/a	475115	probe: 6M	n/a	n/a	61
953.9640000000	n/a	476982	Response: 6M: correct	n/a	n/a	4611
956.4400000000	n/a	478220	start of the trial	n/a	n/a	500
956.7800000000	n/a	478390	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
959.9500000000	n/a	479975	presentation of the task instruction	n/a	n/a	4
960.5800000000	n/a	480290	encoding: 6M	n/a	n/a	261
963.7600000000	n/a	481880	delay period: 6M	n/a	n/a	361
970.4200000000	n/a	485210	probe: 6M	n/a	n/a	61
972.5080000000	n/a	486254	Response: 6M: error	n/a	n/a	4610
976.5300000000	n/a	488265	start of the trial	n/a	n/a	500
976.8600000000	n/a	488430	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
980.0300000000	n/a	490015	presentation of the task instruction	n/a	n/a	4
980.6700000000	n/a	490335	encoding: 6M	n/a	n/a	261
983.8400000000	n/a	491920	delay period: 6M	n/a	n/a	361
990.4800000000	n/a	495240	probe: 6M	n/a	n/a	61
992.5460000000	n/a	496273	Response: 6M: correct	n/a	n/a	4611
996.7600000000	n/a	498380	start of the trial	n/a	n/a	500
997.1300000000	n/a	498565	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
1000.3000000000	n/a	500150	presentation of the task instruction	n/a	n/a	4
1000.9000000000	n/a	500450	encoding: 6M	n/a	n/a	261
1004.1000000000	n/a	502050	delay period: 6M	n/a	n/a	361
1010.7000000000	n/a	505350	probe: 6M	n/a	n/a	61
1017.1560000000	n/a	508578	Response: 6M: correct	n/a	n/a	4611
1017.3000000000	n/a	508650	start of the trial	n/a	n/a	500
1017.7000000000	n/a	508850	start of the baseline period: Manipulation with 6 letters (6M)	n/a	n/a	161
1020.8000000000	n/a	510400	presentation of the task instruction	n/a	n/a	4
1021.5000000000	n/a	510750	encoding: 6M	n/a	n/a	261
1024.6000000000	n/a	512300	delay period: 6M	n/a	n/a	361
1031.3000000000	n/a	515650	probe: 6M	n/a	n/a	61
1032.5840000000	n/a	516292	Response: 6M: correct	n/a	n/a	4611
1037.4000000000	n/a	518700	start of the trial	n/a	n/a	500
1037.8000000000	n/a	518900	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1040.9000000000	n/a	520450	presentation of the task instruction	n/a	n/a	4
1041.6000000000	n/a	520800	encoding: 7R	n/a	n/a	270
1044.7000000000	n/a	522350	delay period: 7R	n/a	n/a	370
1051.4000000000	n/a	525700	probe: 7R	n/a	n/a	70
1056.6840000000	n/a	528342	Response: 7R: error	n/a	n/a	4700
1057.5000000000	n/a	528750	start of the trial	n/a	n/a	500
1057.9000000000	n/a	528950	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1061.0000000000	n/a	530500	presentation of the task instruction	n/a	n/a	4
1061.7000000000	n/a	530850	encoding: 7R	n/a	n/a	270
1064.8000000000	n/a	532400	delay period: 7R	n/a	n/a	370
1071.5000000000	n/a	535750	probe: 7R	n/a	n/a	70
1074.5520000000	n/a	537276	Response: 7R: correct	n/a	n/a	4701
1077.8000000000	n/a	538900	start of the trial	n/a	n/a	500
1078.1000000000	n/a	539050	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1081.2000000000	n/a	540600	presentation of the task instruction	n/a	n/a	4
1081.9000000000	n/a	540950	encoding: 7R	n/a	n/a	270
1085.0000000000	n/a	542500	delay period: 7R	n/a	n/a	370
1091.7000000000	n/a	545850	probe: 7R	n/a	n/a	70
1093.1760000000	n/a	546588	Response: 7R: correct	n/a	n/a	4701
1098.1000000000	n/a	549050	start of the trial	n/a	n/a	500
1098.5000000000	n/a	549250	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1101.6000000000	n/a	550800	presentation of the task instruction	n/a	n/a	4
1102.3000000000	n/a	551150	encoding: 7R	n/a	n/a	270
1105.4000000000	n/a	552700	delay period: 7R	n/a	n/a	370
1112.1000000000	n/a	556050	probe: 7R	n/a	n/a	70
1116.8180000000	n/a	558409	Response: 7R: correct	n/a	n/a	4701
1118.4000000000	n/a	559200	start of the trial	n/a	n/a	500
1118.8000000000	n/a	559400	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1121.9000000000	n/a	560950	presentation of the task instruction	n/a	n/a	4
1122.6000000000	n/a	561300	encoding: 7R	n/a	n/a	270
1125.7000000000	n/a	562850	delay period: 7R	n/a	n/a	370
1132.4000000000	n/a	566200	probe: 7R	n/a	n/a	70
1134.7980000000	n/a	567399	Response: 7R: correct	n/a	n/a	4701
1138.7000000000	n/a	569350	start of the trial	n/a	n/a	500
1139.0000000000	n/a	569500	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1142.2000000000	n/a	571100	presentation of the task instruction	n/a	n/a	4
1142.8000000000	n/a	571400	encoding: 7R	n/a	n/a	270
1146.0000000000	n/a	573000	delay period: 7R	n/a	n/a	370
1152.6000000000	n/a	576300	probe: 7R	n/a	n/a	70
1158.8000000000	n/a	579400	start of the trial	n/a	n/a	500
1159.1000000000	n/a	579550	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1159.5560000000	n/a	579778	Response: 7R: correct	n/a	n/a	4701
1162.3000000000	n/a	581150	presentation of the task instruction	n/a	n/a	4
1162.9000000000	n/a	581450	encoding: 7R	n/a	n/a	270
1166.1000000000	n/a	583050	delay period: 7R	n/a	n/a	370
1172.7000000000	n/a	586350	probe: 7R	n/a	n/a	70
1174.1100000000	n/a	587055	Response: 7R: correct	n/a	n/a	4701
1179.1000000000	n/a	589550	start of the trial	n/a	n/a	500
1179.5000000000	n/a	589750	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1182.7000000000	n/a	591350	presentation of the task instruction	n/a	n/a	4
1183.3000000000	n/a	591650	encoding: 7R	n/a	n/a	270
1186.5000000000	n/a	593250	delay period: 7R	n/a	n/a	370
1193.1000000000	n/a	596550	probe: 7R	n/a	n/a	70
1195.2140000000	n/a	597607	Response: 7R: correct	n/a	n/a	4701
1199.2000000000	n/a	599600	start of the trial	n/a	n/a	500
1199.6000000000	n/a	599800	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1202.8000000000	n/a	601400	presentation of the task instruction	n/a	n/a	4
1203.4000000000	n/a	601700	encoding: 7R	n/a	n/a	270
1206.6000000000	n/a	603300	delay period: 7R	n/a	n/a	370
1213.2000000000	n/a	606600	probe: 7R	n/a	n/a	70
1215.5300000000	n/a	607765	Response: 7R: error	n/a	n/a	4700
1219.3000000000	n/a	609650	start of the trial	n/a	n/a	500
1219.7000000000	n/a	609850	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1222.9000000000	n/a	611450	presentation of the task instruction	n/a	n/a	4
1223.5000000000	n/a	611750	encoding: 7R	n/a	n/a	270
1226.7000000000	n/a	613350	delay period: 7R	n/a	n/a	370
1233.3000000000	n/a	616650	probe: 7R	n/a	n/a	70
1235.2540000000	n/a	617627	Response: 7R: correct	n/a	n/a	4701
1239.8000000000	n/a	619900	start of the trial	n/a	n/a	500
1240.2000000000	n/a	620100	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1243.3000000000	n/a	621650	presentation of the task instruction	n/a	n/a	4
1244.0000000000	n/a	622000	encoding: 7R	n/a	n/a	270
1247.1000000000	n/a	623550	delay period: 7R	n/a	n/a	370
1253.8000000000	n/a	626900	probe: 7R	n/a	n/a	70
1256.0660000000	n/a	628033	Response: 7R: correct	n/a	n/a	4701
1260.2000000000	n/a	630100	start of the trial	n/a	n/a	500
1260.6000000000	n/a	630300	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1263.8000000000	n/a	631900	presentation of the task instruction	n/a	n/a	4
1264.4000000000	n/a	632200	encoding: 7R	n/a	n/a	270
1267.6000000000	n/a	633800	delay period: 7R	n/a	n/a	370
1274.2000000000	n/a	637100	probe: 7R	n/a	n/a	70
1276.1900000000	n/a	638095	Response: 7R: correct	n/a	n/a	4701
1280.8000000000	n/a	640400	start of the trial	n/a	n/a	500
1281.2000000000	n/a	640600	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1284.3000000000	n/a	642150	presentation of the task instruction	n/a	n/a	4
1285.0000000000	n/a	642500	encoding: 7R	n/a	n/a	270
1288.1000000000	n/a	644050	delay period: 7R	n/a	n/a	370
1294.8000000000	n/a	647400	probe: 7R	n/a	n/a	70
1298.9940000000	n/a	649497	Response: 7R: correct	n/a	n/a	4701
1301.1000000000	n/a	650550	start of the trial	n/a	n/a	500
1301.5000000000	n/a	650750	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1304.6000000000	n/a	652300	presentation of the task instruction	n/a	n/a	4
1305.3000000000	n/a	652650	encoding: 7R	n/a	n/a	270
1308.4000000000	n/a	654200	delay period: 7R	n/a	n/a	370
1315.1000000000	n/a	657550	probe: 7R	n/a	n/a	70
1318.9260000000	n/a	659463	Response: 7R: correct	n/a	n/a	4701
1321.4000000000	n/a	660700	start of the trial	n/a	n/a	500
1321.7000000000	n/a	660850	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1324.9000000000	n/a	662450	presentation of the task instruction	n/a	n/a	4
1325.5000000000	n/a	662750	encoding: 7R	n/a	n/a	270
1328.7000000000	n/a	664350	delay period: 7R	n/a	n/a	370
1335.3000000000	n/a	667650	probe: 7R	n/a	n/a	70
1336.8720000000	n/a	668436	Response: 7R: correct	n/a	n/a	4701
1341.9000000000	n/a	670950	start of the trial	n/a	n/a	500
1342.3000000000	n/a	671150	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1345.4000000000	n/a	672700	presentation of the task instruction	n/a	n/a	4
1346.1000000000	n/a	673050	encoding: 7R	n/a	n/a	270
1349.2000000000	n/a	674600	delay period: 7R	n/a	n/a	370
1355.9000000000	n/a	677950	probe: 7R	n/a	n/a	70
1359.9060000000	n/a	679953	Response: 7R: correct	n/a	n/a	4701
1362.4000000000	n/a	681200	start of the trial	n/a	n/a	500
1362.8000000000	n/a	681400	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1365.9000000000	n/a	682950	presentation of the task instruction	n/a	n/a	4
1366.6000000000	n/a	683300	encoding: 7R	n/a	n/a	270
1369.7000000000	n/a	684850	delay period: 7R	n/a	n/a	370
1376.4000000000	n/a	688200	probe: 7R	n/a	n/a	70
1381.0080000000	n/a	690504	Response: 7R: error	n/a	n/a	4700
1382.9000000000	n/a	691450	start of the trial	n/a	n/a	500
1383.3000000000	n/a	691650	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1386.4000000000	n/a	693200	presentation of the task instruction	n/a	n/a	4
1387.0000000000	n/a	693500	encoding: 7R	n/a	n/a	270
1390.2000000000	n/a	695100	delay period: 7R	n/a	n/a	370
1396.9000000000	n/a	698450	probe: 7R	n/a	n/a	70
1401.1640000000	n/a	700582	Response: 7R: correct	n/a	n/a	4701
1403.5000000000	n/a	701750	start of the trial	n/a	n/a	500
1403.8000000000	n/a	701900	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1407.0000000000	n/a	703500	presentation of the task instruction	n/a	n/a	4
1407.6000000000	n/a	703800	encoding: 7R	n/a	n/a	270
1410.8000000000	n/a	705400	delay period: 7R	n/a	n/a	370
1417.4000000000	n/a	708700	probe: 7R	n/a	n/a	70
1420.1300000000	n/a	710065	Response: 7R: correct	n/a	n/a	4701
1423.6000000000	n/a	711800	start of the trial	n/a	n/a	500
1423.9000000000	n/a	711950	start of the baseline period: Retention of 7 letters (7R)	n/a	n/a	170
1427.1000000000	n/a	713550	presentation of the task instruction	n/a	n/a	4
1427.7000000000	n/a	713850	encoding: 7R	n/a	n/a	270
1430.9000000000	n/a	715450	delay period: 7R	n/a	n/a	370
1437.5000000000	n/a	718750	probe: 7R	n/a	n/a	70
1441.5880000000	n/a	720794	Response: 7R: correct	n/a	n/a	4701
1444.1000000000	n/a	722050	start of the trial	n/a	n/a	500
1444.4000000000	n/a	722200	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1447.6000000000	n/a	723800	presentation of the task instruction	n/a	n/a	4
1448.2000000000	n/a	724100	encoding: 6R	n/a	n/a	260
1451.4000000000	n/a	725700	delay period: 6R	n/a	n/a	360
1458.0000000000	n/a	729000	probe: 6R	n/a	n/a	60
1460.1780000000	n/a	730089	Response: 6R: correct	n/a	n/a	4601
1464.2000000000	n/a	732100	start of the trial	n/a	n/a	500
1464.6000000000	n/a	732300	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1467.7000000000	n/a	733850	presentation of the task instruction	n/a	n/a	4
1468.4000000000	n/a	734200	encoding: 6R	n/a	n/a	260
1471.6000000000	n/a	735800	delay period: 6R	n/a	n/a	360
1478.2000000000	n/a	739100	probe: 6R	n/a	n/a	60
1481.1880000000	n/a	740594	Response: 6R: correct	n/a	n/a	4601
1484.8000000000	n/a	742400	start of the trial	n/a	n/a	500
1485.1000000000	n/a	742550	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1488.3000000000	n/a	744150	presentation of the task instruction	n/a	n/a	4
1488.9000000000	n/a	744450	encoding: 6R	n/a	n/a	260
1492.1000000000	n/a	746050	delay period: 6R	n/a	n/a	360
1498.8000000000	n/a	749400	probe: 6R	n/a	n/a	60
1502.9400000000	n/a	751470	Response: 6R: error	n/a	n/a	4600
1505.2000000000	n/a	752600	start of the trial	n/a	n/a	500
1505.2080000000	n/a	752604	Response: 6R: correct	n/a	n/a	4601
1505.6000000000	n/a	752800	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1508.7000000000	n/a	754350	presentation of the task instruction	n/a	n/a	4
1509.4000000000	n/a	754700	encoding: 6R	n/a	n/a	260
1512.5000000000	n/a	756250	delay period: 6R	n/a	n/a	360
1519.2000000000	n/a	759600	probe: 6R	n/a	n/a	60
1522.6660000000	n/a	761333	Response: 6R: correct	n/a	n/a	4601
1525.7000000000	n/a	762850	start of the trial	n/a	n/a	500
1526.0000000000	n/a	763000	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1529.2000000000	n/a	764600	presentation of the task instruction	n/a	n/a	4
1529.8000000000	n/a	764900	encoding: 6R	n/a	n/a	260
1533.0000000000	n/a	766500	delay period: 6R	n/a	n/a	360
1539.6000000000	n/a	769800	probe: 6R	n/a	n/a	60
1541.3380000000	n/a	770669	Response: 6R: correct	n/a	n/a	4601
1545.9000000000	n/a	772950	start of the trial	n/a	n/a	500
1546.3000000000	n/a	773150	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1549.4000000000	n/a	774700	presentation of the task instruction	n/a	n/a	4
1550.1000000000	n/a	775050	encoding: 6R	n/a	n/a	260
1553.2000000000	n/a	776600	delay period: 6R	n/a	n/a	360
1559.9000000000	n/a	779950	probe: 6R	n/a	n/a	60
1562.4100000000	n/a	781205	Response: 6R: correct	n/a	n/a	4601
1566.1000000000	n/a	783050	start of the trial	n/a	n/a	500
1566.5000000000	n/a	783250	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1569.6000000000	n/a	784800	presentation of the task instruction	n/a	n/a	4
1570.3000000000	n/a	785150	encoding: 6R	n/a	n/a	260
1573.4000000000	n/a	786700	delay period: 6R	n/a	n/a	360
1580.1000000000	n/a	790050	probe: 6R	n/a	n/a	60
1582.7800000000	n/a	791390	Response: 6R: correct	n/a	n/a	4601
1586.4000000000	n/a	793200	start of the trial	n/a	n/a	500
1586.7000000000	n/a	793350	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1589.9000000000	n/a	794950	presentation of the task instruction	n/a	n/a	4
1590.5000000000	n/a	795250	encoding: 6R	n/a	n/a	260
1593.7000000000	n/a	796850	delay period: 6R	n/a	n/a	360
1600.4000000000	n/a	800200	probe: 6R	n/a	n/a	60
1602.5720000000	n/a	801286	Response: 6R: correct	n/a	n/a	4601
1606.8000000000	n/a	803400	start of the trial	n/a	n/a	500
1607.1000000000	n/a	803550	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1610.3000000000	n/a	805150	presentation of the task instruction	n/a	n/a	4
1610.9000000000	n/a	805450	encoding: 6R	n/a	n/a	260
1614.1000000000	n/a	807050	delay period: 6R	n/a	n/a	360
1620.7000000000	n/a	810350	probe: 6R	n/a	n/a	60
1624.9280000000	n/a	812464	Response: 6R: error	n/a	n/a	4600
1627.0000000000	n/a	813500	start of the trial	n/a	n/a	500
1627.4000000000	n/a	813700	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1630.6000000000	n/a	815300	presentation of the task instruction	n/a	n/a	4
1631.2000000000	n/a	815600	encoding: 6R	n/a	n/a	260
1634.4000000000	n/a	817200	delay period: 6R	n/a	n/a	360
1641.0000000000	n/a	820500	probe: 6R	n/a	n/a	60
1646.0180000000	n/a	823009	Response: 6R: correct	n/a	n/a	4601
1647.5000000000	n/a	823750	start of the trial	n/a	n/a	500
1647.9000000000	n/a	823950	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1651.1000000000	n/a	825550	presentation of the task instruction	n/a	n/a	4
1651.7000000000	n/a	825850	encoding: 6R	n/a	n/a	260
1654.9000000000	n/a	827450	delay period: 6R	n/a	n/a	360
1661.5000000000	n/a	830750	probe: 6R	n/a	n/a	60
1664.7120000000	n/a	832356	Response: 6R: error	n/a	n/a	4600
1668.0000000000	n/a	834000	start of the trial	n/a	n/a	500
1668.3000000000	n/a	834150	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1671.5000000000	n/a	835750	presentation of the task instruction	n/a	n/a	4
1672.2000000000	n/a	836100	encoding: 6R	n/a	n/a	260
1675.3000000000	n/a	837650	delay period: 6R	n/a	n/a	360
1682.0000000000	n/a	841000	probe: 6R	n/a	n/a	60
1683.9840000000	n/a	841992	Response: 6R: correct	n/a	n/a	4601
1688.5000000000	n/a	844250	start of the trial	n/a	n/a	500
1688.8000000000	n/a	844400	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1692.0000000000	n/a	846000	presentation of the task instruction	n/a	n/a	4
1692.6000000000	n/a	846300	encoding: 6R	n/a	n/a	260
1695.8000000000	n/a	847900	delay period: 6R	n/a	n/a	360
1702.4000000000	n/a	851200	probe: 6R	n/a	n/a	60
1704.4080000000	n/a	852204	Response: 6R: correct	n/a	n/a	4601
1708.9000000000	n/a	854450	start of the trial	n/a	n/a	500
1709.2000000000	n/a	854600	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1712.4000000000	n/a	856200	presentation of the task instruction	n/a	n/a	4
1713.1000000000	n/a	856550	encoding: 6R	n/a	n/a	260
1716.2000000000	n/a	858100	delay period: 6R	n/a	n/a	360
1722.9000000000	n/a	861450	probe: 6R	n/a	n/a	60
1724.0500000000	n/a	862025	Response: 6R: correct	n/a	n/a	4601
1729.3000000000	n/a	864650	start of the trial	n/a	n/a	500
1729.7000000000	n/a	864850	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1732.8000000000	n/a	866400	presentation of the task instruction	n/a	n/a	4
1733.5000000000	n/a	866750	encoding: 6R	n/a	n/a	260
1736.6000000000	n/a	868300	delay period: 6R	n/a	n/a	360
1743.3000000000	n/a	871650	probe: 6R	n/a	n/a	60
1746.3700000000	n/a	873185	Response: 6R: error	n/a	n/a	4600
1749.5000000000	n/a	874750	start of the trial	n/a	n/a	500
1749.8000000000	n/a	874900	start of the baseline period: Retention of 6 letters (6R)	n/a	n/a	160
1753.0000000000	n/a	876500	presentation of the task instruction	n/a	n/a	4
1753.6000000000	n/a	876800	encoding: 6R	n/a	n/a	260
1756.8000000000	n/a	878400	delay period: 6R	n/a	n/a	360
1763.4000000000	n/a	881700	probe: 6R	n/a	n/a	60
1766.2860000000	n/a	883143	Response: 6R: correct	n/a	n/a	4601
1769.6000000000	n/a	884800	start of the trial	n/a	n/a	500
