onset	duration	trial_type	InstructionToButtonTime	InstructionToToneTime
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
-29.72	0.0	Unknown1	n/a	n/a
0.0	0.0	FirstfMRITrigger	n/a	n/a
1.0400000000000027	0.0	FixationCross	n/a	n/a
1.8399999999999999	0.5	Audio	n/a	n/a
1.8399999999999999	0.5	AudioYouCanChoose	n/a	n/a
1.8399999999999999	0.5	AudioInstruction	3.4700000000000024	4.77
4.3700000000000045	0.0	Map1	n/a	n/a
5.310000000000002	0.0	Button	n/a	n/a
5.310000000000002	0.0	CommanderNoShock	n/a	n/a
5.44	1.5	WitnessNoShock	n/a	n/a
6.609999999999999	0.0	LogNoShock	n/a	n/a
6.609999999999999	0.2	AudioTone	n/a	n/a
6.609999999999999	0.2	Audio	n/a	n/a
6.609999999999999	0.2	AudioTone	n/a	n/a
6.619999999999999	8.160000000000002	RatingScale	n/a	n/a
14.899999999999999	0.0	FixationCross	n/a	n/a
16.620000000000005	0.0	FixationCross	n/a	n/a
20.42	0.5	AudioInstruction	3.0799999999999983	4.289999999999999
20.42	0.5	AudioYouCanChoose	n/a	n/a
20.42	0.5	Audio	n/a	n/a
22.950000000000003	0.0	Map1	n/a	n/a
23.5	0.0	Button	n/a	n/a
23.5	0.0	CommanderNoShock	n/a	n/a
23.640000000000004	1.5	WitnessNoShock	n/a	n/a
24.71	0.0	LogNoShock	n/a	n/a
24.71	0.2	Audio	n/a	n/a
24.71	0.2	AudioTone	n/a	n/a
24.71	0.2	AudioTone	n/a	n/a
24.720000000000002	10.059999999999999	RatingScale	n/a	n/a
34.89	0.0	FixationCross	n/a	n/a
36.81	0.0	FixationCross	n/a	n/a
40.61	0.5	AudioInstruction	3.019999999999996	3.5700000000000074
40.61	0.5	AudioYouCanChoose	n/a	n/a
40.61	0.5	Audio	n/a	n/a
43.14	0.0	Map1	n/a	n/a
43.629999999999995	0.0	Button	n/a	n/a
43.629999999999995	0.0	CommanderNoShock	n/a	n/a
43.709999999999994	1.5	WitnessNoShock	n/a	n/a
44.18000000000001	0.2	AudioTone	n/a	n/a
44.18000000000001	0.2	AudioTone	n/a	n/a
44.18000000000001	0.2	Audio	n/a	n/a
44.18000000000001	0.0	LogNoShock	n/a	n/a
44.190000000000005	8.04999999999999	RatingScale	n/a	n/a
52.34	0.0	FixationCross	n/a	n/a
53.66	0.0	FixationCross	n/a	n/a
55.66	0.5	Audio	n/a	n/a
55.66	0.5	AudioInstruction	3.1400000000000006	4.02000000000001
55.66	0.5	AudioYouCanChoose	n/a	n/a
58.18000000000001	0.0	Map1	n/a	n/a
58.8	0.0	CommanderNoShock	n/a	n/a
58.599999999999994	1.5	WitnessNoShock	n/a	n/a
59.150000000000006	0.0	AgentNoShock	n/a	n/a
59.480000000000004	1.5	WitnessNoShock	n/a	n/a
59.68000000000001	0.0	LogNoShock	n/a	n/a
59.68000000000001	0.2	Audio	n/a	n/a
59.68000000000001	0.2	AudioTone	n/a	n/a
59.690000000000005	8.059999999999995	RatingScale	n/a	n/a
67.86	0.0	FixationCross	n/a	n/a
69.74	0.0	FixationCross	n/a	n/a
69.94	0.5	AudioYouCanChoose	n/a	n/a
69.94	0.5	Audio	n/a	n/a
69.94	0.5	AudioInstruction	3.1300000000000097	3.969999999999999
72.48	0.0	Map1	n/a	n/a
73.07000000000001	0.0	CommanderNoShock	n/a	n/a
72.87	1.5	WitnessNoShock	n/a	n/a
73.32000000000001	0.0	AgentNoShock	n/a	n/a
73.71	1.5	WitnessNoShock	n/a	n/a
73.91	0.2	Audio	n/a	n/a
73.91	0.2	AudioTone	n/a	n/a
73.91	0.0	LogNoShock	n/a	n/a
73.92	9.079999999999998	RatingScale	n/a	n/a
83.11	0.0	FixationCross	n/a	n/a
84.24	0.0	FixationCross	n/a	n/a
91.04	0.5	AudioYouCanChoose	n/a	n/a
91.04	0.5	Audio	n/a	n/a
91.04	0.5	AudioInstruction	2.969999999999999	3.4399999999999977
93.56	0.0	Map1	n/a	n/a
94.01	0.0	Button	n/a	n/a
94.01	0.0	CommanderNoShock	n/a	n/a
94.03999999999999	1.5	WitnessNoShock	n/a	n/a
94.48	0.2	AudioTone	n/a	n/a
94.48	0.2	AudioTone	n/a	n/a
94.48	0.2	Audio	n/a	n/a
94.48	0.0	LogNoShock	n/a	n/a
94.5	9.039999999999992	RatingScale	n/a	n/a
103.65	0.0	FixationCross	n/a	n/a
105.07	0.0	FixationCross	n/a	n/a
107.66999999999999	0.5	AudioInstruction	3.130000000000024	3.660000000000025
107.66999999999999	0.5	Audio	n/a	n/a
107.66999999999999	0.5	AudioYouCanChoose	n/a	n/a
110.19999999999999	0.0	Map2	n/a	n/a
110.80000000000001	0.0	Button	n/a	n/a
110.80000000000001	0.0	CommanderNoShock	n/a	n/a
110.89	1.5	WitnessNoShock	n/a	n/a
111.33000000000001	0.2	AudioTone	n/a	n/a
111.33000000000001	0.2	AudioTone	n/a	n/a
111.33000000000001	0.0	LogNoShock	n/a	n/a
111.33000000000001	0.2	Audio	n/a	n/a
111.34000000000002	8.049999999999997	RatingScale	n/a	n/a
119.5	0.0	FixationCross	n/a	n/a
120.80000000000001	0.0	FixationCross	n/a	n/a
125.19999999999999	0.5	Audio	n/a	n/a
125.19999999999999	0.5	AudioInstruction	3.0400000000000205	3.700000000000017
125.19999999999999	0.5	AudioYouCanChoose	n/a	n/a
127.72	0.0	Map2	n/a	n/a
128.24	0.0	CommanderNoShock	n/a	n/a
128.04000000000002	1.5	WitnessNoShock	n/a	n/a
128.65	0.0	AgentNoShock	n/a	n/a
128.70000000000002	1.5	WitnessNoShock	n/a	n/a
128.9	0.2	AudioTone	n/a	n/a
128.9	0.0	LogNoShock	n/a	n/a
128.9	0.2	Audio	n/a	n/a
128.91	10.039999999999992	RatingScale	n/a	n/a
139.06	0.0	FixationCross	n/a	n/a
140.25	0.0	FixationCross	n/a	n/a
144.05	0.5	AudioInstruction	4.539999999999992	5.429999999999978
144.05	0.5	Audio	n/a	n/a
144.05	0.5	AudioYouCanChoose	n/a	n/a
146.58	0.0	Map2	n/a	n/a
148.59	0.0	Button	n/a	n/a
148.59	0.0	CommanderNoShock	n/a	n/a
148.75	1.5	WitnessNoShock	n/a	n/a
149.48	0.2	AudioTone	n/a	n/a
149.48	0.0	LogNoShock	n/a	n/a
149.48	0.2	AudioTone	n/a	n/a
149.48	0.2	Audio	n/a	n/a
149.48999999999998	9.050000000000011	RatingScale	n/a	n/a
158.64000000000001	0.0	FixationCross	n/a	n/a
160.32	0.0	FixationCross	n/a	n/a
161.72	0.5	Audio	n/a	n/a
161.72	0.5	AudioYouCanChoose	n/a	n/a
161.72	0.5	AudioInstruction	3.240000000000009	4.060000000000002
164.24	0.0	Map1	n/a	n/a
164.96	0.0	CommanderNoShock	n/a	n/a
164.76000000000002	1.5	WitnessNoShock	n/a	n/a
165.25	0.0	AgentNoShock	n/a	n/a
165.58	1.5	WitnessNoShock	n/a	n/a
165.78	0.2	Audio	n/a	n/a
165.78	0.2	AudioTone	n/a	n/a
165.78	0.2	AudioTone	n/a	n/a
165.79	9.04000000000002	RatingScale	n/a	n/a
174.94	0.0	FixationCross	n/a	n/a
176.3	0.0	FixationCross	n/a	n/a
177.7	0.5	Audio	n/a	n/a
177.7	0.5	AudioInstruction	3.0600000000000023	4.180000000000007
177.7	0.5	AudioYouCanChoose	n/a	n/a
180.23	0.0	Map1	n/a	n/a
180.76	0.0	CommanderNoShock	n/a	n/a
180.56	1.5	WitnessNoShock	n/a	n/a
181.05	0.0	AgentNoShock	n/a	n/a
181.68	1.5	WitnessNoShock	n/a	n/a
181.88	0.0	LogNoShock	n/a	n/a
181.88	0.2	Audio	n/a	n/a
181.88	0.2	AudioTone	n/a	n/a
181.89	8.050000000000011	RatingScale	n/a	n/a
190.04	0.0	FixationCross	n/a	n/a
192.05	0.0	FixationCross	n/a	n/a
196.45	0.5	Audio	n/a	n/a
196.45	0.5	AudioYouCanChoose	n/a	n/a
196.45	0.5	AudioInstruction	3.0900000000000034	4.190000000000026
198.97	0.0	Map1	n/a	n/a
199.54	0.0	CommanderNoShock	n/a	n/a
199.34	1.5	WitnessNoShock	n/a	n/a
199.8	0.0	AgentNoShock	n/a	n/a
200.44000000000003	1.5	WitnessNoShock	n/a	n/a
200.64000000000001	0.2	AudioTone	n/a	n/a
200.64000000000001	0.2	Audio	n/a	n/a
200.64000000000001	0.2	AudioTone	n/a	n/a
200.65	10.049999999999983	RatingScale	n/a	n/a
210.8	0.0	FixationCross	n/a	n/a
212.34	0.0	FixationCross	n/a	n/a
213.74	0.5	AudioYouCanChoose	n/a	n/a
213.74	0.5	Audio	n/a	n/a
213.74	0.5	AudioInstruction	3.0999999999999943	3.9599999999999795
216.27	0.0	Map2	n/a	n/a
216.84	0.0	CommanderShock	n/a	n/a
216.64000000000001	1.5	WitnessShock	n/a	n/a
217.17	0.0	AgentShock	n/a	n/a
217.5	1.5	WitnessShock	n/a	n/a
217.7	0.2	Audio	n/a	n/a
217.7	0.2	AudioTone	n/a	n/a
217.71	0.0	LogShock	n/a	n/a
217.72	8.039999999999992	RatingScale	n/a	n/a
225.87	0.0	FixationCross	n/a	n/a
227.65	0.0	FixationCross	n/a	n/a
233.25000000000003	0.5	AudioInstruction	3.019999999999982	3.609999999999957
233.25000000000003	0.5	AudioYouCanChoose	n/a	n/a
233.25000000000003	0.5	Audio	n/a	n/a
235.78	0.0	Map1	n/a	n/a
236.27	0.0	Button	n/a	n/a
236.27	0.0	CommanderNoShock	n/a	n/a
236.42	1.5	WitnessNoShock	n/a	n/a
236.85999999999999	0.2	AudioTone	n/a	n/a
236.85999999999999	0.0	LogNoShock	n/a	n/a
236.85999999999999	0.2	Audio	n/a	n/a
236.85999999999999	0.2	AudioTone	n/a	n/a
236.86999999999998	9.04000000000002	RatingScale	n/a	n/a
246.01000000000002	0.0	FixationCross	n/a	n/a
247.08	0.0	FixationCross	n/a	n/a
247.88000000000002	0.5	AudioInstruction	3.2999999999999545	4.589999999999975
247.88000000000002	0.5	Audio	n/a	n/a
247.88000000000002	0.5	AudioYouCanChoose	n/a	n/a
250.41	0.0	Map2	n/a	n/a
251.17999999999998	0.0	CommanderNoShock	n/a	n/a
250.98	1.5	WitnessNoShock	n/a	n/a
251.63000000000002	0.0	AgentNoShock	n/a	n/a
252.27	1.5	WitnessNoShock	n/a	n/a
252.47	0.2	AudioTone	n/a	n/a
252.47	0.2	AudioTone	n/a	n/a
252.47	0.2	Audio	n/a	n/a
252.48	11.039999999999992	RatingScale	n/a	n/a
263.63	0.0	FixationCross	n/a	n/a
265.27	0.0	FixationCross	n/a	n/a
266.66999999999996	0.5	AudioInstruction	3.009999999999991	3.82000000000005
266.66999999999996	0.5	Audio	n/a	n/a
266.66999999999996	0.5	AudioYouCanChoose	n/a	n/a
269.20000000000005	0.0	Map1	n/a	n/a
269.67999999999995	0.0	CommanderNoShock	n/a	n/a
269.47999999999996	1.5	WitnessNoShock	n/a	n/a
269.95000000000005	0.0	AgentNoShock	n/a	n/a
270.29	1.5	WitnessNoShock	n/a	n/a
270.49	0.2	AudioTone	n/a	n/a
270.49	0.0	LogNoShock	n/a	n/a
270.49	0.2	Audio	n/a	n/a
270.5	11.049999999999955	RatingScale	n/a	n/a
281.65	0.0	FixationCross	n/a	n/a
283.27	0.0	FixationCross	n/a	n/a
286.47	0.5	AudioInstruction	3.259999999999991	4.419999999999959
286.47	0.5	AudioYouCanChoose	n/a	n/a
286.47	0.5	Audio	n/a	n/a
289.0	0.0	Map1	n/a	n/a
289.73	0.0	Button	n/a	n/a
289.73	0.0	CommanderNoShock	n/a	n/a
289.85999999999996	1.5	WitnessNoShock	n/a	n/a
290.89	0.2	Audio	n/a	n/a
290.89	0.2	AudioTone	n/a	n/a
290.89	0.0	LogNoShock	n/a	n/a
290.89	0.2	AudioTone	n/a	n/a
290.9	9.050000000000068	RatingScale	n/a	n/a
300.05999999999995	0.0	FixationCross	n/a	n/a
301.90999999999997	0.0	FixationCross	n/a	n/a
303.90999999999997	0.5	AudioInstruction	3.080000000000041	3.7000000000000455
303.90999999999997	0.5	Audio	n/a	n/a
303.90999999999997	0.5	AudioYouCanChoose	n/a	n/a
306.42999999999995	0.0	Map2	n/a	n/a
306.99	0.0	Button	n/a	n/a
306.99	0.0	CommanderNoShock	n/a	n/a
307.18	1.5	WitnessNoShock	n/a	n/a
307.61	0.0	LogNoShock	n/a	n/a
307.61	0.2	AudioTone	n/a	n/a
307.61	0.2	AudioTone	n/a	n/a
307.61	0.2	Audio	n/a	n/a
307.62	8.049999999999955	RatingScale	n/a	n/a
315.77	0.0	FixationCross	n/a	n/a
317.48	0.0	FixationCross	n/a	n/a
323.67999999999995	0.5	AudioYouCanChoose	n/a	n/a
323.67999999999995	0.5	AudioInstruction	3.1000000000000227	4.3900000000001
323.67999999999995	0.5	Audio	n/a	n/a
326.20000000000005	0.0	Map2	n/a	n/a
326.78	0.0	CommanderNoShock	n/a	n/a
326.58	1.5	WitnessNoShock	n/a	n/a
327.24	0.0	AgentNoShock	n/a	n/a
327.87000000000006	1.5	WitnessNoShock	n/a	n/a
328.07000000000005	0.2	AudioTone	n/a	n/a
328.07000000000005	0.0	LogNoShock	n/a	n/a
328.07000000000005	0.2	Audio	n/a	n/a
328.08000000000004	10.039999999999964	RatingScale	n/a	n/a
338.23	0.0	FixationCross	n/a	n/a
340.15	0.0	FixationCross	n/a	n/a
340.95000000000005	0.5	AudioInstruction	3.1200000000000045	3.9799999999999045
340.95000000000005	0.5	Audio	n/a	n/a
340.95000000000005	0.5	AudioYouCanChoose	n/a	n/a
343.48	0.0	Map1	n/a	n/a
344.07000000000005	0.0	Button	n/a	n/a
344.07000000000005	0.0	CommanderNoShock	n/a	n/a
344.2	1.5	WitnessNoShock	n/a	n/a
344.92999999999995	0.0	LogNoShock	n/a	n/a
344.92999999999995	0.2	Audio	n/a	n/a
344.92999999999995	0.2	AudioTone	n/a	n/a
344.92999999999995	0.2	AudioTone	n/a	n/a
344.93999999999994	8.07000000000005	RatingScale	n/a	n/a
353.11	0.0	FixationCross	n/a	n/a
355.04999999999995	0.0	FixationCross	n/a	n/a
356.45000000000005	0.5	Audio	n/a	n/a
356.45000000000005	0.5	AudioInstruction	3.0299999999999727	3.5599999999999454
356.45000000000005	0.5	AudioYouCanChoose	n/a	n/a
358.98	0.0	Map1	n/a	n/a
359.48	0.0	Button	n/a	n/a
359.48	0.0	CommanderNoShock	n/a	n/a
359.57	1.5	WitnessNoShock	n/a	n/a
360.01	0.2	Audio	n/a	n/a
360.01	0.0	LogNoShock	n/a	n/a
360.01	0.2	AudioTone	n/a	n/a
360.01	0.2	AudioTone	n/a	n/a
360.02	8.039999999999964	RatingScale	n/a	n/a
368.16999999999996	0.0	FixationCross	n/a	n/a
369.36	0.0	FixationCross	n/a	n/a
372.55999999999995	0.5	AudioInstruction	3.0	3.5200000000000955
372.55999999999995	0.5	AudioYouCanChoose	n/a	n/a
372.55999999999995	0.5	Audio	n/a	n/a
375.09000000000003	0.0	Map2	n/a	n/a
375.55999999999995	0.0	Button	n/a	n/a
375.55999999999995	0.0	CommanderNoShock	n/a	n/a
375.65000000000003	1.5	WitnessNoShock	n/a	n/a
376.08000000000004	0.2	AudioTone	n/a	n/a
376.08000000000004	0.0	LogNoShock	n/a	n/a
376.08000000000004	0.2	Audio	n/a	n/a
376.08000000000004	0.2	AudioTone	n/a	n/a
376.09000000000003	9.049999999999955	RatingScale	n/a	n/a
385.25	0.0	FixationCross	n/a	n/a
386.48	0.0	FixationCross	n/a	n/a
388.48	0.5	AudioInstruction	3.0799999999999272	3.9600000000000364
388.48	0.5	AudioYouCanChoose	n/a	n/a
388.48	0.5	Audio	n/a	n/a
391.0	0.0	Map2	n/a	n/a
391.55999999999995	0.0	CommanderNoShock	n/a	n/a
391.35999999999996	1.5	WitnessNoShock	n/a	n/a
391.90999999999997	0.0	AgentNoShock	n/a	n/a
392.24000000000007	1.5	WitnessNoShock	n/a	n/a
392.44000000000005	0.0	LogNoShock	n/a	n/a
392.44000000000005	0.2	Audio	n/a	n/a
392.44000000000005	0.2	AudioTone	n/a	n/a
392.45000000000005	11.059999999999945	RatingScale	n/a	n/a
403.61	0.0	FixationCross	n/a	n/a
405.44000000000005	0.0	FixationCross	n/a	n/a
405.64	0.5	AudioInstruction	3.0299999999999727	4.190000000000055
405.64	0.5	Audio	n/a	n/a
405.64	0.5	AudioYouCanChoose	n/a	n/a
408.15999999999997	0.0	Map2	n/a	n/a
408.66999999999996	0.0	Button	n/a	n/a
408.66999999999996	0.0	CommanderNoShock	n/a	n/a
408.8	1.5	WitnessNoShock	n/a	n/a
409.83000000000004	0.2	AudioTone	n/a	n/a
409.83000000000004	0.2	AudioTone	n/a	n/a
409.83000000000004	0.0	LogNoShock	n/a	n/a
409.83000000000004	0.2	Audio	n/a	n/a
409.84000000000003	11.049999999999955	RatingScale	n/a	n/a
421.0	0.0	FixationCross	n/a	n/a
422.14	0.0	FixationCross	n/a	n/a
422.34000000000003	0.5	Audio	n/a	n/a
422.34000000000003	0.5	AudioInstruction	3.0799999999999272	4.199999999999932
422.34000000000003	0.5	AudioYouCanChoose	n/a	n/a
424.87	0.0	Map2	n/a	n/a
425.41999999999996	0.0	Button	n/a	n/a
425.41999999999996	0.0	CommanderNoShock	n/a	n/a
425.50000000000006	1.5	WitnessNoShock	n/a	n/a
426.53999999999996	0.2	AudioTone	n/a	n/a
426.53999999999996	0.2	Audio	n/a	n/a
426.53999999999996	0.0	LogNoShock	n/a	n/a
426.53999999999996	0.2	AudioTone	n/a	n/a
426.54999999999995	8.040000000000077	RatingScale	n/a	n/a
434.70000000000005	0.0	FixationCross	n/a	n/a
436.14	0.0	FixationCross	n/a	n/a
437.53999999999996	0.5	AudioInstruction	3.009999999999991	4.170000000000073
437.53999999999996	0.5	AudioYouCanChoose	n/a	n/a
437.53999999999996	0.5	Audio	n/a	n/a
440.07000000000005	0.0	Map2	n/a	n/a
440.54999999999995	0.0	Button	n/a	n/a
440.54999999999995	0.0	CommanderNoShock	n/a	n/a
440.67	1.5	WitnessNoShock	n/a	n/a
441.71000000000004	0.2	Audio	n/a	n/a
441.71000000000004	0.0	LogNoShock	n/a	n/a
441.71000000000004	0.2	AudioTone	n/a	n/a
441.71000000000004	0.2	AudioTone	n/a	n/a
441.72	8.039999999999964	RatingScale	n/a	n/a
449.86	0.0	FixationCross	n/a	n/a
451.20000000000005	0.0	FixationCross	n/a	n/a
458.0	0.5	AudioInstruction	3.1399999999999864	3.759999999999991
458.0	0.5	AudioYouCanChoose	n/a	n/a
458.0	0.5	Audio	n/a	n/a
460.53	0.0	Map2	n/a	n/a
461.14	0.0	Button	n/a	n/a
461.14	0.0	CommanderNoShock	n/a	n/a
461.33	1.5	WitnessNoShock	n/a	n/a
461.76	0.2	AudioTone	n/a	n/a
461.76	0.2	Audio	n/a	n/a
461.76	0.2	AudioTone	n/a	n/a
461.76	0.0	LogNoShock	n/a	n/a
461.78	11.050000000000068	RatingScale	n/a	n/a
472.92999999999995	0.0	FixationCross	n/a	n/a
474.73	0.0	FixationCross	n/a	n/a
475.53	0.5	Audio	n/a	n/a
475.53	0.5	AudioInstruction	3.240000000000009	3.75
475.53	0.5	AudioYouCanChoose	n/a	n/a
478.05999999999995	0.0	Map2	n/a	n/a
478.77	0.0	Button	n/a	n/a
478.77	0.0	CommanderNoShock	n/a	n/a
478.84	1.5	WitnessNoShock	n/a	n/a
479.28	0.2	AudioTone	n/a	n/a
479.28	0.0	LogNoShock	n/a	n/a
479.28	0.2	AudioTone	n/a	n/a
479.28	0.2	Audio	n/a	n/a
479.28999999999996	11.039999999999964	RatingScale	n/a	n/a
490.43999999999994	0.0	FixationCross	n/a	n/a
491.5799999999999	0.0	FixationCross	n/a	n/a
493.5799999999999	0.5	Audio	n/a	n/a
493.5799999999999	0.5	AudioInstruction	3.150000000000091	3.9300000000000637
493.5799999999999	0.5	AudioYouCanChoose	n/a	n/a
496.11	0.0	Map1	n/a	n/a
496.73	0.0	Button	n/a	n/a
496.73	0.0	CommanderNoShock	n/a	n/a
496.78000000000003	1.5	WitnessNoShock	n/a	n/a
497.51	0.2	AudioTone	n/a	n/a
497.51	0.0	LogNoShock	n/a	n/a
497.51	0.2	Audio	n/a	n/a
497.51	0.2	AudioTone	n/a	n/a
497.52	9.049999999999955	RatingScale	n/a	n/a
506.66999999999996	0.0	FixationCross	n/a	n/a
508.51	0.0	FixationCross	n/a	n/a
511.7099999999999	0.5	Audio	n/a	n/a
511.7099999999999	0.5	AudioYouCanChoose	n/a	n/a
511.7099999999999	0.5	AudioInstruction	3.0300000000000864	3.9400000000000546
514.24	0.0	Map1	n/a	n/a
514.74	0.0	Button	n/a	n/a
514.74	0.0	CommanderNoShock	n/a	n/a
514.91	1.5	WitnessNoShock	n/a	n/a
515.65	0.2	AudioTone	n/a	n/a
515.65	0.2	Audio	n/a	n/a
515.65	0.0	LogNoShock	n/a	n/a
515.65	0.2	AudioTone	n/a	n/a
515.66	10.039999999999964	RatingScale	n/a	n/a
525.81	0.0	FixationCross	n/a	n/a
527.63	0.0	FixationCross	n/a	n/a
527.8299999999999	0.5	Audio	n/a	n/a
527.8299999999999	0.5	AudioInstruction	3.240000000000009	3.759999999999991
527.8299999999999	0.5	AudioYouCanChoose	n/a	n/a
530.36	0.0	Map2	n/a	n/a
531.0699999999999	0.0	Button	n/a	n/a
531.0699999999999	0.0	CommanderNoShock	n/a	n/a
531.15	1.5	WitnessNoShock	n/a	n/a
531.5899999999999	0.2	AudioTone	n/a	n/a
531.5899999999999	0.2	Audio	n/a	n/a
531.5899999999999	0.0	LogNoShock	n/a	n/a
531.5899999999999	0.2	AudioTone	n/a	n/a
531.5999999999999	8.040000000000077	RatingScale	n/a	n/a
539.75	0.0	FixationCross	n/a	n/a
541.3199999999999	0.0	FixationCross	n/a	n/a
541.52	0.5	AudioInstruction	3.019999999999982	3.6299999999999955
541.52	0.5	AudioYouCanChoose	n/a	n/a
541.52	0.5	Audio	n/a	n/a
544.05	0.0	Map1	n/a	n/a
544.54	0.0	Button	n/a	n/a
544.54	0.0	CommanderNoShock	n/a	n/a
544.7199999999999	1.5	WitnessNoShock	n/a	n/a
545.15	0.2	AudioTone	n/a	n/a
545.15	0.0	LogNoShock	n/a	n/a
545.15	0.2	Audio	n/a	n/a
545.15	0.2	AudioTone	n/a	n/a
545.16	10.129999999999995	RatingScale	n/a	n/a
555.4	0.0	FixationCross	n/a	n/a
556.6899999999999	0.0	FixationCross	n/a	n/a
557.49	0.5	AudioYouCanChoose	n/a	n/a
557.49	0.5	Audio	n/a	n/a
557.49	0.5	AudioInstruction	3.1299999999999955	4.339999999999918
560.02	0.0	Map1	n/a	n/a
560.62	0.0	CommanderNoShock	n/a	n/a
560.42	1.5	WitnessNoShock	n/a	n/a
561.0	0.0	AgentNoShock	n/a	n/a
561.6299999999999	1.5	WitnessNoShock	n/a	n/a
561.8299999999999	0.2	AudioTone	n/a	n/a
561.8299999999999	0.0	LogNoShock	n/a	n/a
561.8299999999999	0.2	AudioTone	n/a	n/a
561.8399999999999	9.050000000000068	RatingScale	n/a	n/a
570.99	0.0	FixationCross	n/a	n/a
572.13	0.0	FixationCross	n/a	n/a
577.73	0.5	Audio	n/a	n/a
577.73	0.5	AudioInstruction	3.0	3.849999999999909
577.73	0.5	AudioYouCanChoose	n/a	n/a
580.26	0.0	Map2	n/a	n/a
580.73	0.0	CommanderNoShock	n/a	n/a
580.53	1.5	WitnessNoShock	n/a	n/a
581.04	0.0	AgentNoShock	n/a	n/a
581.3799999999999	1.5	WitnessNoShock	n/a	n/a
581.5799999999999	0.2	Audio	n/a	n/a
581.5799999999999	0.0	LogNoShock	n/a	n/a
581.5799999999999	0.2	AudioTone	n/a	n/a
581.5899999999999	9.040000000000077	RatingScale	n/a	n/a
590.74	0.0	FixationCross	n/a	n/a
592.4399999999999	0.0	FixationCross	n/a	n/a
597.4399999999999	0.5	Audio	n/a	n/a
597.4399999999999	0.5	AudioYouCanChoose	n/a	n/a
597.4399999999999	0.5	AudioInstruction	3.050000000000068	3.810000000000059
599.97	0.0	Map1	n/a	n/a
600.49	0.0	Button	n/a	n/a
600.49	0.0	CommanderNoShock	n/a	n/a
600.52	1.5	WitnessNoShock	n/a	n/a
601.25	0.2	Audio	n/a	n/a
601.25	0.2	AudioTone	n/a	n/a
601.25	0.2	AudioTone	n/a	n/a
601.25	0.0	LogNoShock	n/a	n/a
601.26	10.039999999999964	RatingScale	n/a	n/a
611.41	0.0	FixationCross	n/a	n/a
612.47	0.0	FixationCross	n/a	n/a
614.47	0.5	Audio	n/a	n/a
614.47	0.5	AudioYouCanChoose	n/a	n/a
614.47	0.5	AudioInstruction	3.009999999999991	4.17999999999995
616.99	0.0	Map1	n/a	n/a
617.48	0.0	Button	n/a	n/a
617.48	0.0	CommanderNoShock	n/a	n/a
617.6199999999999	1.5	WitnessNoShock	n/a	n/a
