onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
104.6921039180002	0.75	4	late	em_task_post	n/a	n/a	n/a	n/a	n/a
112.0	1.5	5	early	stimulus	n/a	30.0	n/a	n/a	n/a
117.5	0.5	5	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
118.0	0.772619272000156	5	early	dm_task	0.772619272000156	n/a	4.0	-1.0	n/a
118.77261927200016	0.75	5	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	3.0915051140000003	5	early	em_task	n/a	n/a	n/a	n/a	36.1955283407432
133.091505114	0.75	5	early	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	early	stimulus	n/a	52.5	n/a	n/a	n/a
145.5	0.5	6	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
146.0	1.25559420399986	6	early	dm_task	1.25559420399986	n/a	-21.0	1.0	n/a
147.25559420399986	0.75	6	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	2.1552411819997985	6	early	em_task	n/a	n/a	n/a	n/a	45.2886246599575
160.1552411819998	0.75	6	early	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	165.0	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	0.67131448400005	7	early	dm_task	0.67131448400005	n/a	-21.0	1.0	n/a
174.67131448400005	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.7210384290000995	7	early	em_task	n/a	n/a	n/a	n/a	152.373468200791
189.7210384290001	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	15.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	1.03589671000009	8	early	dm_task	1.03589671000009	n/a	0.0	-1.0	n/a
203.0358967100001	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	2.8198905150002	8	early	em_task	n/a	n/a	n/a	n/a	13.000025323313
216.8198905150002	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	late	stimulus	n/a	105.0	n/a	n/a	n/a
235.5	0.5	9	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
236.0	0.618810980000035	9	late	dm_task	0.618810980000035	n/a	21.0	-1.0	n/a
236.61881098000003	0.75	9	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	2.8018822200001985	9	late	em_task	n/a	n/a	n/a	n/a	123.282759774676
244.8018822200002	0.75	9	late	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	127.5	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	0.985034933999941	10	late	dm_task	0.985034933999941	n/a	-4.0	1.0	n/a
264.98503493399994	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	2.6846756039998994	10	late	em_task	n/a	n/a	n/a	n/a	119.685867005286
272.6846756039999	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	late	stimulus	n/a	22.5	n/a	n/a	n/a
291.5	0.5	11	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
292.0	1.03313982600002	11	late	dm_task	1.03313982600002	n/a	-4.0	1.0	n/a
293.033139826	0.75	11	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	2.6169011970001	11	late	em_task	n/a	n/a	n/a	n/a	20.9321713665014
300.6169011970001	0.75	11	late	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	late	stimulus	n/a	45.0	n/a	n/a	n/a
319.5	0.5	12	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
320.0	0.816271503999815	12	late	dm_task	0.816271503999815	n/a	0.0	-1.0	n/a
320.8162715039998	0.75	12	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	2.9511071490001015	12	late	em_task	n/a	n/a	n/a	n/a	52.7575149782486
328.9511071490001	0.75	12	late	em_task_post	n/a	n/a	n/a	n/a	n/a
