onset	duration	event_value	event_name
423.99609375	0.1	10	trial_end
428.58984375	0.1	9	fixation_on
430.5	0.1	1	cue_left
450.642578125	0.1	11	target_left
451.064453125	0.1	15	reaction_correct
451.658203125	0.1	10	trial_end
455.888671875	0.1	9	fixation_on
457.759765625	0.1	1	cue_left
477.880859375	0.1	11	target_left
478.3046875	0.1	15	reaction_correct
478.88671875	0.1	10	trial_end
483.2265625	0.1	9	fixation_on
484.5390625	0.1	2	cue_right
487.087890625	0.1	12	target_right
487.6171875	0.1	15	reaction_correct
488.09375	0.1	10	trial_end
492.353515625	0.1	9	fixation_on
493.94921875	0.1	1	cue_left
509.052734375	0.1	11	target_left
509.58203125	0.1	15	reaction_correct
510.060546875	0.1	10	trial_end
514.939453125	0.1	9	fixation_on
516.064453125	0.1	1	cue_left
524.41796875	0.1	11	target_left
524.806640625	0.1	15	reaction_correct
525.421875	0.1	10	trial_end
530.025390625	0.1	9	fixation_on
531.91015625	0.1	1	cue_left
539.509765625	0.1	11	target_left
539.96875	0.1	15	reaction_correct
540.52734375	0.1	10	trial_end
545.271484375	0.1	9	fixation_on
546.796875	0.1	2	cue_right
550.15625	0.1	12	target_right
550.689453125	0.1	15	reaction_correct
551.16015625	0.1	10	trial_end
555.267578125	0.1	9	fixation_on
556.98046875	0.1	1	cue_left
577.103515625	0.1	11	target_left
577.521484375	0.1	15	reaction_correct
578.1171875	0.1	10	trial_end
582.568359375	0.1	9	fixation_on
584.03515625	0.1	2	cue_right
594.5234375	0.1	12	target_right
594.998046875	0.1	15	reaction_correct
595.52734375	0.1	10	trial_end
599.583984375	0.1	9	fixation_on
601.056640625	0.1	2	cue_right
608.318359375	0.1	12	target_right
608.84765625	0.1	15	reaction_correct
609.341796875	0.1	10	trial_end
614.203125	0.1	9	fixation_on
616.103515625	0.1	1	cue_left
623.802734375	0.1	14	reaction_wrong
636.220703125	0.1	11	target_left
636.591796875	0.1	15	reaction_correct
637.22265625	0.1	10	trial_end
641.99609375	0.1	9	fixation_on
643.326171875	0.1	2	cue_right
651.01953125	0.1	12	target_right
651.4765625	0.1	15	reaction_correct
652.021484375	0.1	10	trial_end
656.88671875	0.1	9	fixation_on
658.654296875	0.1	2	cue_right
663.353515625	0.1	12	target_right
663.80859375	0.1	15	reaction_correct
664.359375	0.1	10	trial_end
668.8046875	0.1	9	fixation_on
670.22265625	0.1	2	cue_right
677.171875	0.1	14	reaction_wrong
685.6484375	0.1	12	target_right
686.048828125	0.1	15	reaction_correct
686.66015625	0.1	10	trial_end
691.314453125	0.1	9	fixation_on
693.267578125	0.1	2	cue_right
702.51953125	0.1	12	target_right
702.966796875	0.1	15	reaction_correct
703.52734375	0.1	10	trial_end
707.607421875	0.1	9	fixation_on
709.103515625	0.1	1	cue_left
715.345703125	0.1	11	target_left
716.1015625	0.1	15	reaction_correct
716.375	0.1	10	trial_end
720.7734375	0.1	9	fixation_on
722.5234375	0.1	2	cue_right
725.162109375	0.1	12	target_right
725.685546875	0.1	15	reaction_correct
726.16796875	0.1	10	trial_end
730.408203125	0.1	9	fixation_on
731.51171875	0.1	2	cue_right
734.8046875	0.1	12	target_right
735.33203125	0.1	15	reaction_correct
735.818359375	0.1	10	trial_end
740.095703125	0.1	9	fixation_on
741.27734375	0.1	2	cue_right
743.486328125	0.1	12	target_right
744.04296875	0.1	15	reaction_correct
744.5	0.1	10	trial_end
748.654296875	0.1	9	fixation_on
749.990234375	0.1	1	cue_left
770.10546875	0.1	11	target_left
770.53125	0.1	15	reaction_correct
771.1171875	0.1	10	trial_end
775.3984375	0.1	9	fixation_on
776.6015625	0.1	2	cue_right
778.87109375	0.1	12	target_right
779.38671875	0.1	15	reaction_correct
779.876953125	0.1	10	trial_end
789.646484375	0.1	5	run_end
