onset	duration	trial_type	expected_response	given_response	response_time
 98.819	 0.798	pres	1	0	 2147483.647
 99.617	 1.530	resp	0	0	 0.000
 101.147	 1.064	jitter	0	0	 0.000
 102.211	 0.531	fixation_cross	0	0	 0.000
 102.742	 0.799	pres	1	0	 2147483.647
 103.541	 1.529	resp	0	0	 0.000
 105.070	 0.865	jitter	0	0	 0.000
 105.935	 0.532	fixation_cross	0	0	 0.000
 106.467	 0.797	pres	1	0	 2147483.647
 107.264	 1.530	resp	0	0	 0.000
 108.794	 0.532	jitter	0	0	 0.000
 109.326	 0.533	fixation_cross	0	0	 0.000
 109.859	 0.797	pres	1	0	 2147483.647
 110.656	 1.529	resp	0	0	 0.000
 112.185	 0.865	jitter	0	0	 0.000
 113.050	 0.532	fixation_cross	0	0	 0.000
 113.582	 0.798	pres	1	0	 2147483.647
 114.380	 1.530	resp	0	0	 0.000
 115.910	 0.731	jitter	0	0	 0.000
 116.641	 0.532	fixation_cross	0	0	 0.000
 117.173	 0.798	pres	1	0	 2147483.647
 117.971	 1.529	resp	0	0	 0.000
 119.500	 0.931	jitter	0	0	 0.000
 120.431	 0.532	fixation_cross	0	0	 0.000
 120.963	 0.799	pres	1	0	 2147483.647
 121.762	 1.529	resp	0	0	 0.000
 123.291	 0.666	jitter	0	0	 0.000
 123.957	 0.531	fixation_cross	0	0	 0.000
 124.488	 0.798	pres	1	0	 2147483.647
 125.286	 1.530	resp	0	0	 0.000
 126.816	 0.532	jitter	0	0	 0.000
 127.348	 0.532	fixation_cross	0	0	 0.000
 127.880	 0.798	pres	1	0	 2147483.647
 128.678	 1.529	resp	0	0	 0.000
 130.207	 1.064	jitter	0	0	 0.000
 131.271	 0.532	fixation_cross	0	0	 0.000
 131.803	 0.798	pres	1	0	 2147483.647
 132.601	 1.530	resp	0	0	 0.000
 134.131	 0.864	jitter	0	0	 0.000
 134.995	 0.532	fixation_cross	0	0	 0.000
 135.527	 0.798	pres	1	0	 2147483.647
 136.325	 1.529	resp	0	0	 0.000
 137.854	 0.732	jitter	0	0	 0.000
 138.586	 0.532	fixation_cross	0	0	 0.000
 139.118	 0.798	pres	1	0	 2147483.647
 139.916	 1.530	resp	0	0	 0.000
 141.446	 0.664	jitter	0	0	 0.000
 142.110	 0.533	fixation_cross	0	0	 0.000
 142.643	 0.797	pres	1	0	 2147483.647
 143.440	 1.530	resp	0	0	 0.000
 144.970	 0.731	jitter	0	0	 0.000
 145.701	 0.533	fixation_cross	0	0	 0.000
 146.234	 0.797	pres	1	0	 2147483.647
 147.031	 1.530	resp	0	0	 0.000
 148.561	 1.064	jitter	0	0	 0.000
 149.625	 9.975	jitter	0	0	 0.000
 159.600	 1.995	instruction	0	0	 0.000
 161.595	 1.995	filler	0	0	 0.000
 163.590	 0.532	fixation_cross	0	0	 0.000
 164.122	 0.798	pres	1	0	 2147483.647
 164.920	 1.529	resp	0	0	 0.000
 166.449	 1.064	jitter	0	0	 0.000
 167.513	 0.533	fixation_cross	0	0	 0.000
 168.046	 0.797	pres	1	0	 2147483.647
 168.843	 1.530	resp	0	0	 0.000
 170.373	 0.731	jitter	0	0	 0.000
 171.104	 0.532	fixation_cross	0	0	 0.000
 171.636	 0.798	pres	1	0	 2147483.647
 172.434	 1.530	resp	0	0	 0.000
 173.964	 1.064	jitter	0	0	 0.000
 175.028	 0.532	fixation_cross	0	0	 0.000
 175.560	 0.798	pres	1	0	 2147483.647
 176.358	 1.530	resp	0	0	 0.000
 177.888	 0.864	jitter	0	0	 0.000
 178.752	 0.532	fixation_cross	0	0	 0.000
 179.284	 0.798	pres	1	0	 2147483.647
 180.082	 1.530	resp	0	0	 0.000
 181.612	 0.931	jitter	0	0	 0.000
 182.543	 0.531	fixation_cross	0	0	 0.000
 183.074	 0.799	pres	1	0	 2147483.647
 183.873	 1.529	resp	0	0	 0.000
 185.402	 0.532	jitter	0	0	 0.000
 185.934	 0.531	fixation_cross	0	0	 0.000
 186.465	 0.799	pres	1	0	 2147483.647
 187.264	 1.529	resp	0	0	 0.000
 188.793	 0.665	jitter	0	0	 0.000
 189.458	 0.532	fixation_cross	0	0	 0.000
 189.990	 0.798	pres	1	0	 2147483.647
 190.788	 1.529	resp	0	0	 0.000
 192.317	 0.666	jitter	0	0	 0.000
 192.983	 0.531	fixation_cross	0	0	 0.000
 193.514	 0.799	pres	1	0	 2147483.647
 194.313	 1.530	resp	0	0	 0.000
 195.843	 0.864	jitter	0	0	 0.000
 196.707	 0.532	fixation_cross	0	0	 0.000
 197.239	 0.798	pres	1	0	 2147483.647
 198.037	 1.529	resp	0	0	 0.000
 199.566	 0.931	jitter	0	0	 0.000
 200.497	 0.532	fixation_cross	0	0	 0.000
 201.029	 0.798	pres	1	0	 2147483.647
 201.827	 1.530	resp	0	0	 0.000
 203.357	 0.532	jitter	0	0	 0.000
 203.889	 0.532	fixation_cross	0	0	 0.000
 204.421	 0.798	pres	1	0	 2147483.647
 205.219	 1.530	resp	0	0	 0.000
 206.749	 1.063	jitter	0	0	 0.000
 207.812	 0.533	fixation_cross	0	0	 0.000
 208.345	 0.797	pres	1	0	 2147483.647
 209.142	 1.530	resp	0	0	 0.000
 210.672	 0.931	jitter	0	0	 0.000
 211.603	 0.531	fixation_cross	0	0	 0.000
 212.134	 0.799	pres	1	0	 2147483.647
 212.933	 1.530	resp	0	0	 0.000
 214.463	 0.665	jitter	0	0	 0.000
 215.128	 0.532	fixation_cross	0	0	 0.000
 215.660	 0.797	pres	1	0	 2147483.647
 216.457	 1.530	resp	0	0	 0.000
 217.987	 0.865	jitter	0	0	 0.000
 218.852	 0.532	fixation_cross	0	0	 0.000
 219.384	 0.797	pres	1	0	 2147483.647
 220.181	 1.530	resp	0	0	 0.000
 221.711	 0.732	jitter	0	0	 0.000
 222.443	 0.531	fixation_cross	0	0	 0.000
 222.974	 0.798	pres	1	0	 2147483.647
 223.772	 1.530	resp	0	0	 0.000
 225.302	 0.531	jitter	0	0	 0.000
 225.833	 0.533	fixation_cross	0	0	 0.000
 226.366	 0.798	pres	1	0	 2147483.647
 227.164	 1.530	resp	0	0	 0.000
 228.694	 0.730	jitter	0	0	 0.000
 229.424	 9.976	jitter	0	0	 0.000
 239.400	 1.995	instruction	0	0	 0.000
 241.395	 1.995	filler	0	0	 0.000
 243.390	 0.532	fixation_cross	0	0	 0.000
 243.922	 0.798	pres	1	0	 2147483.647
 244.720	 1.530	resp	0	0	 0.000
 246.250	 0.864	jitter	0	0	 0.000
 247.114	 0.532	fixation_cross	0	0	 0.000
 247.646	 0.797	pres	1	0	 2147483.647
 248.443	 1.531	resp	0	0	 0.000
 249.974	 0.930	jitter	0	0	 0.000
 250.904	 0.533	fixation_cross	0	0	 0.000
 251.437	 0.797	pres	1	0	 2147483.647
 252.234	 1.529	resp	0	0	 0.000
 253.763	 0.866	jitter	0	0	 0.000
 254.629	 0.531	fixation_cross	0	0	 0.000
 255.160	 0.799	pres	1	0	 2147483.647
 255.959	 1.529	resp	0	0	 0.000
 257.488	 0.731	jitter	0	0	 0.000
 258.219	 0.533	fixation_cross	0	0	 0.000
 258.752	 0.797	pres	1	0	 2147483.647
 259.549	 1.530	resp	0	0	 0.000
 261.079	 0.532	jitter	0	0	 0.000
 261.611	 0.532	fixation_cross	0	0	 0.000
 262.143	 0.797	pres	1	0	 2147483.647
 262.940	 1.530	resp	0	0	 0.000
 264.470	 0.865	jitter	0	0	 0.000
 265.335	 0.532	fixation_cross	0	0	 0.000
 265.867	 0.798	pres	1	0	 2147483.647
 266.665	 1.529	resp	0	0	 0.000
 268.194	 1.064	jitter	0	0	 0.000
 269.258	 0.532	fixation_cross	0	0	 0.000
 269.790	 0.799	pres	1	0	 2147483.647
 270.589	 1.529	resp	0	0	 0.000
 272.118	 1.063	jitter	0	0	 0.000
 273.181	 0.533	fixation_cross	0	0	 0.000
 273.714	 0.797	pres	1	0	 2147483.647
 274.511	 1.530	resp	0	0	 0.000
 276.041	 0.932	jitter	0	0	 0.000
 276.973	 0.532	fixation_cross	0	0	 0.000
 277.505	 0.797	pres	1	0	 2147483.647
 278.302	 1.530	resp	0	0	 0.000
 279.832	 0.931	jitter	0	0	 0.000
 280.763	 0.532	fixation_cross	0	0	 0.000
 281.295	 0.797	pres	1	0	 2147483.647
 282.092	 1.531	resp	0	0	 0.000
 283.623	 0.531	jitter	0	0	 0.000
 284.154	 0.532	fixation_cross	0	0	 0.000
 284.686	 0.799	pres	1	0	 2147483.647
 285.485	 1.529	resp	0	0	 0.000
 287.014	 0.664	jitter	0	0	 0.000
 287.678	 0.533	fixation_cross	0	0	 0.000
 288.211	 0.798	pres	1	0	 2147483.647
 289.009	 1.530	resp	0	0	 0.000
 290.539	 1.063	jitter	0	0	 0.000
 291.602	 0.533	fixation_cross	0	0	 0.000
 292.135	 0.797	pres	1	0	 2147483.647
 292.932	 1.530	resp	0	0	 0.000
 294.462	 0.664	jitter	0	0	 0.000
 295.126	 0.533	fixation_cross	0	0	 0.000
 295.659	 0.798	pres	1	0	 2147483.647
 296.457	 1.529	resp	0	0	 0.000
 297.986	 0.732	jitter	0	0	 0.000
 298.718	 0.532	fixation_cross	0	0	 0.000
 299.250	 0.798	pres	1	0	 2147483.647
 300.048	 1.530	resp	0	0	 0.000
 301.578	 0.731	jitter	0	0	 0.000
 302.309	 0.532	fixation_cross	0	0	 0.000
 302.841	 0.797	pres	1	0	 2147483.647
 303.638	 1.531	resp	0	0	 0.000
 305.169	 0.532	jitter	0	0	 0.000
 305.701	 0.531	fixation_cross	0	0	 0.000
 306.232	 0.798	pres	1	0	 2147483.647
 307.030	 1.530	resp	0	0	 0.000
 308.560	 0.665	jitter	0	0	 0.000
 309.225	 9.975	jitter	0	0	 0.000
 319.200	 1.995	instruction	0	0	 0.000
 321.195	 1.994	filler	0	0	 0.000
 323.189	 0.532	fixation_cross	0	0	 0.000
 323.721	 0.799	pres	1	0	 2147483.647
 324.520	 1.529	resp	0	0	 0.000
 326.049	 1.064	jitter	0	0	 0.000
 327.113	 0.532	fixation_cross	0	0	 0.000
 327.645	 0.798	pres	1	0	 2147483.647
 328.443	 1.530	resp	0	0	 0.000
 329.973	 1.063	jitter	0	0	 0.000
 331.036	 0.533	fixation_cross	0	0	 0.000
 331.569	 0.798	pres	1	0	 2147483.647
 332.367	 1.529	resp	0	0	 0.000
 333.896	 0.731	jitter	0	0	 0.000
 334.627	 0.533	fixation_cross	0	0	 0.000
 335.160	 0.797	pres	1	0	 2147483.647
 335.957	 1.530	resp	0	0	 0.000
 337.487	 0.864	jitter	0	0	 0.000
 338.351	 0.532	fixation_cross	0	0	 0.000
 338.883	 0.799	pres	1	0	 2147483.647
 339.682	 1.530	resp	0	0	 0.000
 341.212	 0.930	jitter	0	0	 0.000
 342.142	 0.532	fixation_cross	0	0	 0.000
 342.674	 0.798	pres	1	0	 2147483.647
 343.472	 1.530	resp	0	0	 0.000
 345.002	 0.931	jitter	0	0	 0.000
 345.933	 0.532	fixation_cross	0	0	 0.000
 346.465	 0.798	pres	1	0	 2147483.647
 347.263	 1.529	resp	0	0	 0.000
 348.792	 0.732	jitter	0	0	 0.000
 349.524	 0.532	fixation_cross	0	0	 0.000
 350.056	 0.798	pres	1	0	 2147483.647
 350.854	 1.529	resp	0	0	 0.000
 352.383	 0.865	jitter	0	0	 0.000
 353.248	 0.531	fixation_cross	0	0	 0.000
 353.779	 0.798	pres	1	0	 2147483.647
 354.577	 1.531	resp	0	0	 0.000
 356.108	 0.531	jitter	0	0	 0.000
 356.639	 0.532	fixation_cross	0	0	 0.000
 357.171	 0.798	pres	1	0	 2147483.647
 357.969	 1.530	resp	0	0	 0.000
 359.499	 1.064	jitter	0	0	 0.000
 360.563	 0.531	fixation_cross	0	0	 0.000
 361.094	 0.799	pres	1	0	 2147483.647
 361.893	 1.529	resp	0	0	 0.000
 363.422	 0.732	jitter	0	0	 0.000
 364.154	 0.531	fixation_cross	0	0	 0.000
 364.685	 0.798	pres	1	0	 2147483.647
 365.483	 1.530	resp	0	0	 0.000
 367.013	 0.931	jitter	0	0	 0.000
 367.944	 0.532	fixation_cross	0	0	 0.000
 368.476	 0.798	pres	1	0	 2147483.647
 369.274	 1.530	resp	0	0	 0.000
 370.804	 0.664	jitter	0	0	 0.000
 371.468	 0.532	fixation_cross	0	0	 0.000
 372.000	 0.798	pres	1	0	 2147483.647
 372.798	 1.530	resp	0	0	 0.000
 374.328	 0.665	jitter	0	0	 0.000
 374.993	 0.532	fixation_cross	0	0	 0.000
 375.525	 0.798	pres	1	0	 2147483.647
 376.323	 1.530	resp	0	0	 0.000
 377.853	 0.531	jitter	0	0	 0.000
 378.384	 0.533	fixation_cross	0	0	 0.000
 378.917	 0.798	pres	1	0	 2147483.647
 379.715	 1.529	resp	0	0	 0.000
 381.244	 0.665	jitter	0	0	 0.000
 381.909	 0.532	fixation_cross	0	0	 0.000
 382.441	 0.798	pres	1	0	 2147483.647
 383.239	 1.529	resp	0	0	 0.000
 384.768	 0.532	jitter	0	0	 0.000
 385.300	 0.532	fixation_cross	0	0	 0.000
 385.832	 0.798	pres	1	0	 2147483.647
 386.630	 1.530	resp	0	0	 0.000
 388.160	 0.864	jitter	0	0	 0.000
 389.024	 9.975	jitter	0	0	 0.000
