onset	duration	trial_type	expected_response	given_response	response_time
 98.553	 0.798	pres	1	0	 2147483.647
 99.351	 1.529	resp	0	0	 0.000
 100.880	 0.931	jitter	0	0	 0.000
 101.811	 0.533	fixation_cross	0	0	 0.000
 102.344	 0.797	pres	1	0	 2147483.647
 103.141	 1.529	resp	0	0	 0.000
 104.670	 0.733	jitter	0	0	 0.000
 105.403	 0.532	fixation_cross	0	0	 0.000
 105.935	 0.797	pres	1	0	 2147483.647
 106.732	 1.530	resp	0	0	 0.000
 108.262	 0.532	jitter	0	0	 0.000
 108.794	 0.532	fixation_cross	0	0	 0.000
 109.326	 0.798	pres	1	0	 2147483.647
 110.124	 1.530	resp	0	0	 0.000
 111.654	 1.063	jitter	0	0	 0.000
 112.717	 0.532	fixation_cross	0	0	 0.000
 113.249	 0.799	pres	1	0	 2147483.647
 114.048	 1.529	resp	0	0	 0.000
 115.577	 1.064	jitter	0	0	 0.000
 116.641	 0.532	fixation_cross	0	0	 0.000
 117.173	 0.798	pres	1	0	 2147483.647
 117.971	 1.529	resp	0	0	 0.000
 119.500	 0.532	jitter	0	0	 0.000
 120.032	 0.532	fixation_cross	0	0	 0.000
 120.564	 0.798	pres	1	0	 2147483.647
 121.362	 1.530	resp	0	0	 0.000
 122.892	 0.930	jitter	0	0	 0.000
 123.822	 0.533	fixation_cross	0	0	 0.000
 124.355	 0.798	pres	1	0	 2147483.647
 125.153	 1.530	resp	0	0	 0.000
 126.683	 1.063	jitter	0	0	 0.000
 127.746	 0.533	fixation_cross	0	0	 0.000
 128.279	 0.798	pres	1	0	 2147483.647
 129.077	 1.528	resp	0	0	 0.000
 130.605	 0.932	jitter	0	0	 0.000
 131.537	 0.532	fixation_cross	0	0	 0.000
 132.069	 0.798	pres	1	0	 2147483.647
 132.867	 1.530	resp	0	0	 0.000
 134.397	 0.664	jitter	0	0	 0.000
 135.061	 0.532	fixation_cross	0	0	 0.000
 135.593	 0.798	pres	1	0	 2147483.647
 136.391	 1.530	resp	0	0	 0.000
 137.921	 0.665	jitter	0	0	 0.000
 138.586	 0.532	fixation_cross	0	0	 0.000
 139.118	 0.798	pres	1	0	 2147483.647
 139.916	 1.529	resp	0	0	 0.000
 141.445	 0.732	jitter	0	0	 0.000
 142.177	 0.532	fixation_cross	0	0	 0.000
 142.709	 0.798	pres	1	0	 2147483.647
 143.507	 1.529	resp	0	0	 0.000
 145.036	 0.865	jitter	0	0	 0.000
 145.901	 0.532	fixation_cross	0	0	 0.000
 146.433	 0.798	pres	1	0	 2147483.647
 147.231	 1.530	resp	0	0	 0.000
 148.761	 0.864	jitter	0	0	 0.000
 149.625	 9.975	jitter	0	0	 0.000
 159.600	 1.995	instruction	0	0	 0.000
 161.595	 1.995	filler	0	0	 0.000
 163.590	 0.531	fixation_cross	0	0	 0.000
 164.121	 0.798	pres	1	0	 2147483.647
 164.919	 1.530	resp	0	0	 0.000
 166.449	 0.665	jitter	0	0	 0.000
 167.114	 0.533	fixation_cross	0	0	 0.000
 167.647	 0.798	pres	1	0	 2147483.647
 168.445	 1.528	resp	0	0	 0.000
 169.973	 0.865	jitter	0	0	 0.000
 170.838	 0.532	fixation_cross	0	0	 0.000
 171.370	 0.799	pres	1	0	 2147483.647
 172.169	 1.529	resp	0	0	 0.000
 173.698	 0.731	jitter	0	0	 0.000
 174.429	 0.533	fixation_cross	0	0	 0.000
 174.962	 0.797	pres	1	0	 2147483.647
 175.759	 1.530	resp	0	0	 0.000
 177.289	 0.731	jitter	0	0	 0.000
 178.020	 0.533	fixation_cross	0	0	 0.000
 178.553	 0.797	pres	1	0	 2147483.647
 179.350	 1.530	resp	0	0	 0.000
 180.880	 0.532	jitter	0	0	 0.000
 181.412	 0.532	fixation_cross	0	0	 0.000
 181.944	 0.798	pres	1	0	 2147483.647
 182.742	 1.529	resp	0	0	 0.000
 184.271	 0.532	jitter	0	0	 0.000
 184.803	 0.532	fixation_cross	0	0	 0.000
 185.335	 0.799	pres	1	0	 2147483.647
 186.134	 1.528	resp	0	0	 0.000
 187.662	 0.732	jitter	0	0	 0.000
 188.394	 0.533	fixation_cross	0	0	 0.000
 188.927	 0.797	pres	1	0	 2147483.647
 189.724	 1.531	resp	0	0	 0.000
 191.255	 0.929	jitter	0	0	 0.000
 192.184	 0.532	fixation_cross	0	0	 0.000
 192.716	 0.798	pres	1	0	 2147483.647
 193.514	 1.530	resp	0	0	 0.000
 195.044	 1.064	jitter	0	0	 0.000
 196.108	 0.532	fixation_cross	0	0	 0.000
 196.640	 0.799	pres	1	0	 2147483.647
 197.439	 1.529	resp	0	0	 0.000
 198.968	 0.664	jitter	0	0	 0.000
 199.632	 0.533	fixation_cross	0	0	 0.000
 200.165	 0.798	pres	1	0	 2147483.647
 200.963	 1.529	resp	0	0	 0.000
 202.492	 1.065	jitter	0	0	 0.000
 203.557	 0.531	fixation_cross	0	0	 0.000
 204.088	 0.798	pres	1	0	 2147483.647
 204.886	 1.530	resp	0	0	 0.000
 206.416	 0.930	jitter	0	0	 0.000
 207.346	 0.532	fixation_cross	0	0	 0.000
 207.878	 0.798	pres	1	0	 2147483.647
 208.676	 1.530	resp	0	0	 0.000
 210.206	 0.865	jitter	0	0	 0.000
 211.071	 0.531	fixation_cross	0	0	 0.000
 211.602	 0.799	pres	1	0	 2147483.647
 212.401	 1.529	resp	0	0	 0.000
 213.930	 1.064	jitter	0	0	 0.000
 214.994	 0.532	fixation_cross	0	0	 0.000
 215.526	 0.798	pres	1	0	 2147483.647
 216.324	 1.529	resp	0	0	 0.000
 217.853	 0.533	jitter	0	0	 0.000
 218.386	 0.532	fixation_cross	0	0	 0.000
 218.918	 0.798	pres	1	0	 2147483.647
 219.716	 1.529	resp	0	0	 0.000
 221.245	 0.931	jitter	0	0	 0.000
 222.176	 0.532	fixation_cross	0	0	 0.000
 222.708	 0.798	pres	1	0	 2147483.647
 223.506	 1.530	resp	0	0	 0.000
 225.036	 0.665	jitter	0	0	 0.000
 225.701	 0.532	fixation_cross	0	0	 0.000
 226.233	 0.797	pres	1	0	 2147483.647
 227.030	 1.530	resp	0	0	 0.000
 228.560	 0.864	jitter	0	0	 0.000
 229.424	 9.975	jitter	0	0	 0.000
 239.399	 1.995	instruction	0	0	 0.000
 241.394	 1.995	filler	0	0	 0.000
 243.389	 0.532	fixation_cross	0	0	 0.000
 243.921	 0.799	pres	1	0	 2147483.647
 244.720	 1.529	resp	0	0	 0.000
 246.249	 0.731	jitter	0	0	 0.000
 246.980	 0.533	fixation_cross	0	0	 0.000
 247.513	 0.797	pres	1	0	 2147483.647
 248.310	 1.530	resp	0	0	 0.000
 249.840	 0.931	jitter	0	0	 0.000
 250.771	 0.532	fixation_cross	0	0	 0.000
 251.303	 0.798	pres	1	0	 2147483.647
 252.101	 1.530	resp	0	0	 0.000
 253.631	 0.864	jitter	0	0	 0.000
 254.495	 0.532	fixation_cross	0	0	 0.000
 255.027	 0.798	pres	1	0	 2147483.647
 255.825	 1.530	resp	0	0	 0.000
 257.355	 0.665	jitter	0	0	 0.000
 258.020	 0.531	fixation_cross	0	0	 0.000
 258.551	 0.799	pres	1	0	 2147483.647
 259.350	 1.529	resp	0	0	 0.000
 260.879	 0.731	jitter	0	0	 0.000
 261.610	 0.532	fixation_cross	0	0	 0.000
 262.142	 0.798	pres	1	0	 2147483.647
 262.940	 1.530	resp	0	0	 0.000
 264.470	 1.064	jitter	0	0	 0.000
 265.534	 0.532	fixation_cross	0	0	 0.000
 266.066	 0.798	pres	1	0	 2147483.647
 266.864	 1.530	resp	0	0	 0.000
 268.394	 0.532	jitter	0	0	 0.000
 268.926	 0.532	fixation_cross	0	0	 0.000
 269.458	 0.798	pres	1	0	 2147483.647
 270.256	 1.529	resp	0	0	 0.000
 271.785	 0.532	jitter	0	0	 0.000
 272.317	 0.532	fixation_cross	0	0	 0.000
 272.849	 0.798	pres	1	0	 2147483.647
 273.647	 1.529	resp	0	0	 0.000
 275.176	 0.732	jitter	0	0	 0.000
 275.908	 0.532	fixation_cross	0	0	 0.000
 276.440	 0.798	pres	1	0	 2147483.647
 277.238	 1.530	resp	0	0	 0.000
 278.768	 0.864	jitter	0	0	 0.000
 279.632	 0.532	fixation_cross	0	0	 0.000
 280.164	 0.798	pres	1	0	 2147483.647
 280.962	 1.529	resp	0	0	 0.000
 282.491	 1.065	jitter	0	0	 0.000
 283.556	 0.531	fixation_cross	0	0	 0.000
 284.087	 0.799	pres	1	0	 2147483.647
 284.886	 1.529	resp	0	0	 0.000
 286.415	 0.931	jitter	0	0	 0.000
 287.346	 0.532	fixation_cross	0	0	 0.000
 287.878	 0.798	pres	1	0	 2147483.647
 288.676	 1.530	resp	0	0	 0.000
 290.206	 0.531	jitter	0	0	 0.000
 290.737	 0.532	fixation_cross	0	0	 0.000
 291.269	 0.798	pres	1	0	 2147483.647
 292.067	 1.530	resp	0	0	 0.000
 293.597	 0.865	jitter	0	0	 0.000
 294.462	 0.531	fixation_cross	0	0	 0.000
 294.993	 0.799	pres	1	0	 2147483.647
 295.792	 1.529	resp	0	0	 0.000
 297.321	 0.665	jitter	0	0	 0.000
 297.986	 0.532	fixation_cross	0	0	 0.000
 298.518	 0.798	pres	1	0	 2147483.647
 299.316	 1.529	resp	0	0	 0.000
 300.845	 0.931	jitter	0	0	 0.000
 301.776	 0.532	fixation_cross	0	0	 0.000
 302.308	 0.799	pres	1	0	 2147483.647
 303.107	 1.529	resp	0	0	 0.000
 304.636	 0.665	jitter	0	0	 0.000
 305.301	 0.532	fixation_cross	0	0	 0.000
 305.833	 0.798	pres	1	0	 2147483.647
 306.631	 1.529	resp	0	0	 0.000
 308.160	 1.064	jitter	0	0	 0.000
 309.224	 9.975	jitter	0	0	 0.000
 319.199	 1.996	instruction	0	0	 0.000
 321.195	 1.994	filler	0	0	 0.000
 323.189	 0.533	fixation_cross	0	0	 0.000
 323.722	 0.797	pres	1	0	 2147483.647
 324.519	 1.530	resp	0	0	 0.000
 326.049	 0.865	jitter	0	0	 0.000
 326.914	 0.531	fixation_cross	0	0	 0.000
 327.445	 0.798	pres	1	0	 2147483.647
 328.243	 1.530	resp	0	0	 0.000
 329.773	 0.731	jitter	0	0	 0.000
 330.504	 0.532	fixation_cross	0	0	 0.000
 331.036	 0.799	pres	1	0	 2147483.647
 331.835	 1.529	resp	0	0	 0.000
 333.364	 0.931	jitter	0	0	 0.000
 334.295	 0.531	fixation_cross	0	0	 0.000
 334.826	 0.799	pres	1	0	 2147483.647
 335.625	 1.529	resp	0	0	 0.000
 337.154	 0.665	jitter	0	0	 0.000
 337.819	 0.533	fixation_cross	0	0	 0.000
 338.352	 0.798	pres	1	0	 2147483.647
 339.150	 1.529	resp	0	0	 0.000
 340.679	 0.864	jitter	0	0	 0.000
 341.543	 0.532	fixation_cross	0	0	 0.000
 342.075	 0.798	pres	1	0	 2147483.647
 342.873	 1.530	resp	0	0	 0.000
 344.403	 0.864	jitter	0	0	 0.000
 345.267	 0.533	fixation_cross	0	0	 0.000
 345.800	 0.797	pres	1	0	 2147483.647
 346.597	 1.530	resp	0	0	 0.000
 348.127	 0.931	jitter	0	0	 0.000
 349.058	 0.532	fixation_cross	0	0	 0.000
 349.590	 0.797	pres	1	0	 2147483.647
 350.387	 1.531	resp	0	0	 0.000
 351.918	 0.930	jitter	0	0	 0.000
 352.848	 0.532	fixation_cross	0	0	 0.000
 353.380	 0.798	pres	1	0	 2147483.647
 354.178	 1.530	resp	0	0	 0.000
 355.708	 0.664	jitter	0	0	 0.000
 356.372	 0.533	fixation_cross	0	0	 0.000
 356.905	 0.798	pres	1	0	 2147483.647
 357.703	 1.529	resp	0	0	 0.000
 359.232	 0.665	jitter	0	0	 0.000
 359.897	 0.532	fixation_cross	0	0	 0.000
 360.429	 0.798	pres	1	0	 2147483.647
 361.227	 1.530	resp	0	0	 0.000
 362.757	 0.532	jitter	0	0	 0.000
 363.289	 0.531	fixation_cross	0	0	 0.000
 363.820	 0.799	pres	1	0	 2147483.647
 364.619	 1.530	resp	0	0	 0.000
 366.149	 0.531	jitter	0	0	 0.000
 366.680	 0.533	fixation_cross	0	0	 0.000
 367.213	 0.797	pres	1	0	 2147483.647
 368.010	 1.530	resp	0	0	 0.000
 369.540	 1.064	jitter	0	0	 0.000
 370.604	 0.532	fixation_cross	0	0	 0.000
 371.136	 0.798	pres	1	0	 2147483.647
 371.934	 1.529	resp	0	0	 0.000
 373.463	 0.532	jitter	0	0	 0.000
 373.995	 0.533	fixation_cross	0	0	 0.000
 374.528	 0.797	pres	1	0	 2147483.647
 375.325	 1.529	resp	0	0	 0.000
 376.854	 1.064	jitter	0	0	 0.000
 377.918	 0.533	fixation_cross	0	0	 0.000
 378.451	 0.798	pres	1	0	 2147483.647
 379.249	 1.529	resp	0	0	 0.000
 380.778	 0.731	jitter	0	0	 0.000
 381.509	 0.533	fixation_cross	0	0	 0.000
 382.042	 0.798	pres	1	0	 2147483.647
 382.840	 1.530	resp	0	0	 0.000
 384.370	 0.731	jitter	0	0	 0.000
 385.101	 0.532	fixation_cross	0	0	 0.000
 385.633	 0.798	pres	1	0	 2147483.647
 386.431	 1.530	resp	0	0	 0.000
 387.961	 1.063	jitter	0	0	 0.000
 389.024	 9.975	jitter	0	0	 0.000
