onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
161.8267177840025	0.75	6	early	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	early	stimulus	n/a	37.5	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	1.42181885699392	7	early	dm_task	1.42181885699392	n/a	0.0	-1.0	n/a
175.42181885699392	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.616323802998501	7	early	em_task	n/a	n/a	n/a	n/a	38.445243264752
189.6163238029985	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	165.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	1.07777435399476	8	early	dm_task	1.07777435399476	n/a	21.0	1.0	n/a
203.07777435399476	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.7052257769973984	8	early	em_task	n/a	n/a	n/a	n/a	151.187299047547
217.7052257769974	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	late	stimulus	n/a	150.0	n/a	n/a	n/a
235.5	0.5	9	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
236.0	0.515178670000751	9	late	dm_task	0.515178670000751	n/a	4.0	-1.0	n/a
236.51517867000075	0.75	9	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	3.030054928996801	9	late	em_task	n/a	n/a	n/a	n/a	141.113957033755
245.0300549289968	0.75	9	late	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	120.0	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	0.67204549399321	10	late	dm_task	0.67204549399321	n/a	-4.0	1.0	n/a
264.6720454939932	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	3.419495951005999	10	late	em_task	n/a	n/a	n/a	n/a	130.505730518103
273.419495951006	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	157.5	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	0.596463541995035	11	early	dm_task	0.596463541995035	n/a	4.0	-1.0	n/a
286.59646354199504	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	3.3087726350059015	11	early	em_task	n/a	n/a	n/a	n/a	125.924170615429
301.3087726350059	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	45.0	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	1.23688234300062	12	early	dm_task	1.23688234300062	n/a	0.0	-1.0	n/a
315.2368823430006	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.4653681839991	12	early	em_task	n/a	n/a	n/a	n/a	54.0481684047365
329.4653681839991	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
