onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
168.0	1.5	7	early	stimulus	n/a	150.0	n/a	n/a	n/a
173.5	0.5	7	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
174.0	1.15840945400123	7	early	dm_task	1.15840945400123	n/a	-4.0	1.0	n/a
175.15840945400123	0.75	7	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	2.9700362779985987	7	early	em_task	n/a	n/a	n/a	n/a	149.909005489021
188.9700362779986	0.75	7	early	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	early	stimulus	n/a	135.0	n/a	n/a	n/a
201.5	0.5	8	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
202.0	0.682424675993389	8	early	dm_task	0.682424675993389	n/a	-21.0	1.0	n/a
202.6824246759934	0.75	8	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.1426361710037014	8	early	em_task	n/a	n/a	n/a	n/a	132.600903899149
217.1426361710037	0.75	8	early	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	late	stimulus	n/a	60.0	n/a	n/a	n/a
235.5	0.5	9	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
236.0	1.035768310001	9	late	dm_task	1.035768310001	n/a	-21.0	1.0	n/a
237.035768310001	0.75	9	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	3.8003277139942	9	late	em_task	n/a	n/a	n/a	n/a	38.0916251916178
245.8003277139942	0.75	9	late	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	15.0	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	1.14322365100088	10	late	dm_task	1.14322365100088	n/a	4.0	1.0	n/a
265.1432236510009	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	4.4392986049934	10	late	em_task	n/a	n/a	n/a	n/a	26.8622609363573
274.4392986049934	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	early	stimulus	n/a	157.5	n/a	n/a	n/a
285.5	0.5	11	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
286.0	0.867859168996802	11	early	dm_task	0.867859168996802	n/a	-4.0	-1.0	n/a
286.8678591689968	0.75	11	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	4.046534613997199	11	early	em_task	n/a	n/a	n/a	n/a	141.925398541031
302.0465346139972	0.75	11	early	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	112.5	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	0.624717703001807	12	early	dm_task	0.624717703001807	n/a	0.0	1.0	n/a
314.6247177030018	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	3.0365133459999996	12	early	em_task	n/a	n/a	n/a	n/a	132.522766997565
329.036513346	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
