onset	duration	trial	trial_type	event_type	response_time	value_stimulus	value_reference	response_decision	response_estimation
117.5	0.5	5	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
118.0	1.33300121300272	5	early	dm_task	1.33300121300272	n/a	-4.0	1.0	n/a
119.33300121300272	0.75	5	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
129.5	0.5	5	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
130.0	2.0944660980022007	5	early	em_task	n/a	n/a	n/a	n/a	91.7424033407432
132.09446609800221	0.75	5	early	em_task_post	n/a	n/a	n/a	n/a	n/a
140.0	1.5	6	late	stimulus	n/a	37.5	n/a	n/a	n/a
151.5	0.5	6	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
152.0	1.02045951200125	6	late	dm_task	1.02045951200125	n/a	-21.0	1.0	n/a
153.02045951200125	0.75	6	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
157.5	0.5	6	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
158.0	2.8688594859996	6	late	em_task	n/a	n/a	n/a	n/a	28.4136246599575
160.8688594859996	0.75	6	late	em_task_post	n/a	n/a	n/a	n/a	n/a
168.0	1.5	7	late	stimulus	n/a	172.5	n/a	n/a	n/a
179.5	0.5	7	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
180.0	0.560624801990343	7	late	dm_task	0.560624801990343	n/a	0.0	-1.0	n/a
180.56062480199034	0.75	7	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
185.5	0.5	7	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
186.0	3.1915953419957006	7	late	em_task	n/a	n/a	n/a	n/a	161.514093200791
189.1915953419957	0.75	7	late	em_task_post	n/a	n/a	n/a	n/a	n/a
196.0	1.5	8	late	stimulus	n/a	60.0	n/a	n/a	n/a
207.5	0.5	8	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
208.0	0.500707726998371	8	late	dm_task	0.500707726998371	n/a	4.0	-1.0	n/a
208.50070772699837	0.75	8	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
213.5	0.5	8	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
214.0	3.0477049449983014	8	late	em_task	n/a	n/a	n/a	n/a	56.593775323313
217.04770494499832	0.75	8	late	em_task_post	n/a	n/a	n/a	n/a	n/a
224.0	1.5	9	early	stimulus	n/a	0.0	n/a	n/a	n/a
229.5	0.5	9	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
230.0	1.00965441099834	9	early	dm_task	1.00965441099834	n/a	21.0	1.0	n/a
231.00965441099834	0.75	9	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
241.5	0.5	9	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
242.0	3.4883051969955012	9	early	em_task	n/a	n/a	n/a	n/a	0.939009774675554
245.4883051969955	0.75	9	early	em_task_post	n/a	n/a	n/a	n/a	n/a
252.0	1.5	10	late	stimulus	n/a	52.5	n/a	n/a	n/a
263.5	0.5	10	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
264.0	0.914788166992366	10	late	dm_task	0.914788166992366	n/a	-4.0	-1.0	n/a
264.91478816699237	0.75	10	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
269.5	0.5	10	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
270.0	2.4784535189974015	10	late	em_task	n/a	n/a	n/a	n/a	35.3108670052863
272.4784535189974	0.75	10	late	em_task_post	n/a	n/a	n/a	n/a	n/a
280.0	1.5	11	late	stimulus	n/a	75.0	n/a	n/a	n/a
291.5	0.5	11	late	dm_task_pre	n/a	n/a	n/a	n/a	n/a
292.0	0.620974727993598	11	late	dm_task	0.620974727993598	n/a	4.0	-1.0	n/a
292.6209747279936	0.75	11	late	dm_task_post	n/a	n/a	n/a	n/a	n/a
297.5	0.5	11	late	em_task_pre	n/a	n/a	n/a	n/a	n/a
298.0	3.0173422200022983	11	late	em_task	n/a	n/a	n/a	n/a	53.9790463665014
301.0173422200023	0.75	11	late	em_task_post	n/a	n/a	n/a	n/a	n/a
308.0	1.5	12	early	stimulus	n/a	97.5	n/a	n/a	n/a
313.5	0.5	12	early	dm_task_pre	n/a	n/a	n/a	n/a	n/a
314.0	0.579375429995707	12	early	dm_task	0.579375429995707	n/a	-21.0	1.0	n/a
314.5793754299957	0.75	12	early	dm_task_post	n/a	n/a	n/a	n/a	n/a
325.5	0.5	12	early	em_task_pre	n/a	n/a	n/a	n/a	n/a
326.0	1.9591897149948991	12	early	em_task	n/a	n/a	n/a	n/a	101.976264978249
327.9591897149949	0.75	12	early	em_task_post	n/a	n/a	n/a	n/a	n/a
