onset	duration	trial_id	trial_type	image_id	rating_value	red	green	blue	gram	protein	fat	carb
79.02	0.5	7	feedback	453	3	237.348340740741	206.510103703704	179.368751851852	125	0.875	0.125	11.75
85.228	4.00700000000001	8	valuation	80	3	241.8799	231.539851851852	216.649044444444	120	9.6	13.872	44.76
89.235	0.903000000000006	8	rating	80	3	241.8799	231.539851851852	216.649044444444	120	9.6	13.872	44.76
90.138	0	8	response	80	3	241.8799	231.539851851852	216.649044444444	120	9.6	13.872	44.76
90.138	0.5	8	feedback	80	3	241.8799	231.539851851852	216.649044444444	120	9.6	13.872	44.76
94.654	4.00500000000001	9	valuation	388	1	251.513644444444	251.240011111111	248.662714814815	150	0.15	0	3.9
98.659	0.781999999999996	9	rating	388	1	251.513644444444	251.240011111111	248.662714814815	150	0.15	0	3.9
99.441	0	9	response	388	1	251.513644444444	251.240011111111	248.662714814815	150	0.15	0	3.9
99.441	0.5	9	feedback	388	1	251.513644444444	251.240011111111	248.662714814815	150	0.15	0	3.9
106.951	4.01000000000001	10	valuation	344	3	213.3786	188.994266666667	172.751907407407	72.4	3.5476	19.06292	38.19824
110.961	0.707999999999998	10	rating	344	3	213.3786	188.994266666667	172.751907407407	72.4	3.5476	19.06292	38.19824
111.669	0	10	response	344	3	213.3786	188.994266666667	172.751907407407	72.4	3.5476	19.06292	38.19824
111.669	0.5	10	feedback	344	3	213.3786	188.994266666667	172.751907407407	72.4	3.5476	19.06292	38.19824
118.408	4.005	11	valuation	565	4	227.052777777778	214.313933333333	203.688577777778	290	44.37	6.67	30.45
122.413	0.802999999999997	11	rating	565	4	227.052777777778	214.313933333333	203.688577777778	290	44.37	6.67	30.45
123.216	0	11	response	565	4	227.052777777778	214.313933333333	203.688577777778	290	44.37	6.67	30.45
123.216	0.5	11	feedback	565	4	227.052777777778	214.313933333333	203.688577777778	290	44.37	6.67	30.45
126.712	4.00500000000001	12	valuation	141	2	234.212044444444	208.694414814815	187.429848148148	350	19.95	17.85	45.5
130.717	0.914999999999992	12	rating	141	2	234.212044444444	208.694414814815	187.429848148148	350	19.95	17.85	45.5
131.632	0	12	response	141	2	234.212044444444	208.694414814815	187.429848148148	350	19.95	17.85	45.5
131.632	0.5	12	feedback	141	2	234.212044444444	208.694414814815	187.429848148148	350	19.95	17.85	45.5
140.181	4.00399999999999	13	valuation	92	2	242.662940740741	227.70252962963	196.131222222222	600	150	210	0
144.185	0.756	13	rating	92	2	242.662940740741	227.70252962963	196.131222222222	600	150	210	0
144.941	0	13	response	92	2	242.662940740741	227.70252962963	196.131222222222	600	150	210	0
144.941	0.5	13	feedback	92	2	242.662940740741	227.70252962963	196.131222222222	600	150	210	0
152.865	4.00799999999998	14	valuation	370	1	219.75152962963	220.928407407407	198.357281481481	120	3.888	0.6	13.8
156.873	0.746000000000009	14	rating	370	1	219.75152962963	220.928407407407	198.357281481481	120	3.888	0.6	13.8
157.619	0	14	response	370	1	219.75152962963	220.928407407407	198.357281481481	120	3.888	0.6	13.8
157.619	0.5	14	feedback	370	1	219.75152962963	220.928407407407	198.357281481481	120	3.888	0.6	13.8
165.024	4.00399999999999	15	valuation	399	4	242.164122222222	236.682811111111	237.330162962963	20	0.18	0.06	2.66
169.028	0.909999999999997	15	rating	399	4	242.164122222222	236.682811111111	237.330162962963	20	0.18	0.06	2.66
169.938	0	15	response	399	4	242.164122222222	236.682811111111	237.330162962963	20	0.18	0.06	2.66
169.938	0.5	15	feedback	399	4	242.164122222222	236.682811111111	237.330162962963	20	0.18	0.06	2.66
178.362	4.00800000000001	16	valuation	265	1	233.661751851852	234.000248148148	227.072	130	1.768	0.442	2.262
182.37	0.615000000000009	16	rating	265	1	233.661751851852	234.000248148148	227.072	130	1.768	0.442	2.262
182.985	0	16	response	265	1	233.661751851852	234.000248148148	227.072	130	1.768	0.442	2.262
182.985	0.5	16	feedback	265	1	233.661751851852	234.000248148148	227.072	130	1.768	0.442	2.262
185.79	4.01900000000001	17	valuation	126	3	215.7277	192.312051851852	168.230407407407	590	37.76	133.281	234.702
189.809	0.784999999999997	17	rating	126	3	215.7277	192.312051851852	168.230407407407	590	37.76	133.281	234.702
190.594	0	17	response	126	3	215.7277	192.312051851852	168.230407407407	590	37.76	133.281	234.702
190.594	0.5	17	feedback	126	3	215.7277	192.312051851852	168.230407407407	590	37.76	133.281	234.702
198.892	4.00900000000001	18	valuation	236	2	224.288003703704	218.802785185185	216.243685185185	50	3.5	0.1	39
202.901	0.744999999999976	18	rating	236	2	224.288003703704	218.802785185185	216.243685185185	50	3.5	0.1	39
203.646	0	18	response	236	2	224.288003703704	218.802785185185	216.243685185185	50	3.5	0.1	39
203.646	0.5	18	feedback	236	2	224.288003703704	218.802785185185	216.243685185185	50	3.5	0.1	39
210.507	4.00399999999999	19	valuation	187	3	243.599374074074	219.512066666667	207.100203703704	70	3.64	13.16	25.13
214.511	0.634999999999991	19	rating	187	3	243.599374074074	219.512066666667	207.100203703704	70	3.64	13.16	25.13
215.146	0	19	response	187	3	243.599374074074	219.512066666667	207.100203703704	70	3.64	13.16	25.13
215.146	0.5	19	feedback	187	3	243.599374074074	219.512066666667	207.100203703704	70	3.64	13.16	25.13
220.202	4.006	20	valuation	78	3	234.001433333333	220.606492592593	207.365781481481	350	28	40.46	130.55
224.208	0.650000000000006	20	rating	78	3	234.001433333333	220.606492592593	207.365781481481	350	28	40.46	130.55
224.858	0	20	response	78	3	234.001433333333	220.606492592593	207.365781481481	350	28	40.46	130.55
224.858	0.5	20	feedback	78	3	234.001433333333	220.606492592593	207.365781481481	350	28	40.46	130.55
229.245	4.00399999999999	21	valuation	56	3	230.325433333333	221.73747037037	215.9782	150	6	16.005	40.005
233.249	0.687000000000012	21	rating	56	3	230.325433333333	221.73747037037	215.9782	150	6	16.005	40.005
233.936	0	21	response	56	3	230.325433333333	221.73747037037	215.9782	150	6	16.005	40.005
233.936	0.5	21	feedback	56	3	230.325433333333	221.73747037037	215.9782	150	6	16.005	40.005
236.51	4.01400000000001	22	valuation	257	1	214.500348148148	200.739385185185	199.419940740741	300	2.4	0.6	3.9
240.524	0.516999999999996	22	rating	257	1	214.500348148148	200.739385185185	199.419940740741	300	2.4	0.6	3.9
241.041	0	22	response	257	1	214.500348148148	200.739385185185	199.419940740741	300	2.4	0.6	3.9
241.041	0.5	22	feedback	257	1	214.500348148148	200.739385185185	199.419940740741	300	2.4	0.6	3.9
245.981	4.00400000000002	23	valuation	269	1	231.128981481482	233.808259259259	209.526407407407	249	0.9711	4.6065	3.6354
249.985	0.617999999999995	23	rating	269	1	231.128981481482	233.808259259259	209.526407407407	249	0.9711	4.6065	3.6354
250.603	0	23	response	269	1	231.128981481482	233.808259259259	209.526407407407	249	0.9711	4.6065	3.6354
250.603	0.5	23	feedback	269	1	231.128981481482	233.808259259259	209.526407407407	249	0.9711	4.6065	3.6354
255.382	4.00400000000002	24	valuation	429	1	244.330088888889	229.853285185185	184.999911111111	170	2.04	0.51	9.01
259.386	0.73599999999999	24	rating	429	1	244.330088888889	229.853285185185	184.999911111111	170	2.04	0.51	9.01
260.122	0	24	response	429	1	244.330088888889	229.853285185185	184.999911111111	170	2.04	0.51	9.01
260.122	0.5	24	feedback	429	1	244.330088888889	229.853285185185	184.999911111111	170	2.04	0.51	9.01
266.738	4.00299999999999	25	valuation	492	3	230.247018518519	212.301574074074	191.626448148148	489	13.203	42.054	114.915
270.741	0.823000000000036	25	rating	492	3	230.247018518519	212.301574074074	191.626448148148	489	13.203	42.054	114.915
271.564	0	25	response	492	3	230.247018518519	212.301574074074	191.626448148148	489	13.203	42.054	114.915
271.564	0.5	25	feedback	492	3	230.247018518519	212.301574074074	191.626448148148	489	13.203	42.054	114.915
279.596	4.00799999999998	26	valuation	133	4	234.072592592593	214.389285185185	203.67647037037	150	1.5	6	45
283.604	0.871000000000038	26	rating	133	4	234.072592592593	214.389285185185	203.67647037037	150	1.5	6	45
284.475	0	26	response	133	4	234.072592592593	214.389285185185	203.67647037037	150	1.5	6	45
284.475	0.5	26	feedback	133	4	234.072592592593	214.389285185185	203.67647037037	150	1.5	6	45
290.046	4.00400000000002	27	valuation	514	2	233.642314814815	232.986755555556	225.940751851852	180	37.8	40.14	0.18
294.05	0.766999999999996	27	rating	514	2	233.642314814815	232.986755555556	225.940751851852	180	37.8	40.14	0.18
294.817	0	27	response	514	2	233.642314814815	232.986755555556	225.940751851852	180	37.8	40.14	0.18
294.817	0.5	27	feedback	514	2	233.642314814815	232.986755555556	225.940751851852	180	37.8	40.14	0.18
298.828	4.00400000000002	28	valuation	87	2	223.286288888889	209.11392962963	188.684481481482	236	28.32	28.32	33.04
302.832	0.59899999999999	28	rating	87	2	223.286288888889	209.11392962963	188.684481481482	236	28.32	28.32	33.04
303.431	0	28	response	87	2	223.286288888889	209.11392962963	188.684481481482	236	28.32	28.32	33.04
303.431	0.5	28	feedback	87	2	223.286288888889	209.11392962963	188.684481481482	236	28.32	28.32	33.04
309.115	4.00400000000002	29	valuation	240	1	231.999396296296	228.530814814815	215.001488888889	30	2.4	0.3	7.65
313.119	0.607999999999947	29	rating	240	1	231.999396296296	228.530814814815	215.001488888889	30	2.4	0.3	7.65
313.727	0	29	response	240	1	231.999396296296	228.530814814815	215.001488888889	30	2.4	0.3	7.65
313.727	0.5	29	feedback	240	1	231.999396296296	228.530814814815	215.001488888889	30	2.4	0.3	7.65
320.208	4.00899999999996	30	valuation	546	3	238.084477777778	194.214203703704	165.920355555556	500	139.5	67	0
324.217	0.730999999999995	30	rating	546	3	238.084477777778	194.214203703704	165.920355555556	500	139.5	67	0
324.948	0	30	response	546	3	238.084477777778	194.214203703704	165.920355555556	500	139.5	67	0
324.948	0.5	30	feedback	546	3	238.084477777778	194.214203703704	165.920355555556	500	139.5	67	0
329.577	4.00400000000002	31	valuation	231	3	226.702340740741	202.730481481481	190.344407407407	600	1.86	2.4	68.4
333.581	0.808999999999969	31	rating	231	3	226.702340740741	202.730481481481	190.344407407407	600	1.86	2.4	68.4
334.39	0	31	response	231	3	226.702340740741	202.730481481481	190.344407407407	600	1.86	2.4	68.4
334.39	0.5	31	feedback	231	3	226.702340740741	202.730481481481	190.344407407407	600	1.86	2.4	68.4
339.822	4.005	32	valuation	52	1	221.637525925926	199.60527037037	174.717081481481	115	10.5777	11.3735	30.23695
343.827	0.685999999999979	32	rating	52	1	221.637525925926	199.60527037037	174.717081481481	115	10.5777	11.3735	30.23695
344.513	0	32	response	52	1	221.637525925926	199.60527037037	174.717081481481	115	10.5777	11.3735	30.23695
344.513	0.5	32	feedback	52	1	221.637525925926	199.60527037037	174.717081481481	115	10.5777	11.3735	30.23695
351.523	4.00799999999998	33	valuation	439	2	250.754066666667	242.448981481481	224.900192592593	25	1.84	0.835	11.9225
355.531	0.73599999999999	33	rating	439	2	250.754066666667	242.448981481481	224.900192592593	25	1.84	0.835	11.9225
356.267	0	33	response	439	2	250.754066666667	242.448981481481	224.900192592593	25	1.84	0.835	11.9225
356.267	0.5	33	feedback	439	2	250.754066666667	242.448981481481	224.900192592593	25	1.84	0.835	11.9225
359.862	4.00799999999998	34	valuation	294	3	238.324011111111	234.670525925926	224.783814814815	5	0.385	0.9	2.75
363.87	0.577999999999975	34	rating	294	3	238.324011111111	234.670525925926	224.783814814815	5	0.385	0.9	2.75
364.448	0	34	response	294	3	238.324011111111	234.670525925926	224.783814814815	5	0.385	0.9	2.75
364.448	0.5	34	feedback	294	3	238.324011111111	234.670525925926	224.783814814815	5	0.385	0.9	2.75
370.819	4.00399999999996	35	valuation	345	3	220.265922222222	208.838985185185	194.713825925926	640	4.48	1.92	99.84
374.823	0.742000000000019	35	rating	345	3	220.265922222222	208.838985185185	194.713825925926	640	4.48	1.92	99.84
375.565	0	35	response	345	3	220.265922222222	208.838985185185	194.713825925926	640	4.48	1.92	99.84
375.565	0.5	35	feedback	345	3	220.265922222222	208.838985185185	194.713825925926	640	4.48	1.92	99.84
378.64	4.005	36	valuation	150	3	227.759177777778	224.102914814815	218.988918518519	60	4.62	9.12	31.98
382.645	0.605999999999995	36	rating	150	3	227.759177777778	224.102914814815	218.988918518519	60	4.62	9.12	31.98
383.251	0	36	response	150	3	227.759177777778	224.102914814815	218.988918518519	60	4.62	9.12	31.98
383.251	0.5	36	feedback	150	3	227.759177777778	224.102914814815	218.988918518519	60	4.62	9.12	31.98
387.516	4.00399999999996	37	valuation	47	3	234.398955555556	215.853603703704	189.506048148148	600	93.6	62.4	58.8
391.52	0.771999999999991	37	rating	47	3	234.398955555556	215.853603703704	189.506048148148	600	93.6	62.4	58.8
392.292	0	37	response	47	3	234.398955555556	215.853603703704	189.506048148148	600	93.6	62.4	58.8
392.292	0.5	37	feedback	47	3	234.398955555556	215.853603703704	189.506048148148	600	93.6	62.4	58.8
396.159	4.00400000000002	38	valuation	511	2	224.207688888889	218.813522222222	210.636292592593	17	0.765	5.78	9.095
400.163	0.668000000000006	38	rating	511	2	224.207688888889	218.813522222222	210.636292592593	17	0.765	5.78	9.095
400.831	0	38	response	511	2	224.207688888889	218.813522222222	210.636292592593	17	0.765	5.78	9.095
400.831	0.5	38	feedback	511	2	224.207688888889	218.813522222222	210.636292592593	17	0.765	5.78	9.095
404.055	4.00400000000002	39	valuation	290	3	240.033566666667	230.904607407407	213.06617037037	300	15	90.42	187.5
408.059	0.755999999999972	39	rating	290	3	240.033566666667	230.904607407407	213.06617037037	300	15	90.42	187.5
408.815	0	39	response	290	3	240.033566666667	230.904607407407	213.06617037037	300	15	90.42	187.5
408.815	0.5	39	feedback	290	3	240.033566666667	230.904607407407	213.06617037037	300	15	90.42	187.5
411.508	4.00400000000002	40	valuation	22	3	238.318485185185	221.448785185185	186.011985185185	220	8.25	37.488	75.009
415.512	0.850999999999999	40	rating	22	3	238.318485185185	221.448785185185	186.011985185185	220	8.25	37.488	75.009
416.363	0	40	response	22	3	238.318485185185	221.448785185185	186.011985185185	220	8.25	37.488	75.009
416.363	0.5	40	feedback	22	3	238.318485185185	221.448785185185	186.011985185185	220	8.25	37.488	75.009
420.098	4.00399999999996	41	valuation	179	3	210.192144444444	193.826733333333	179.006907407407	450	23.85	99	217.35
424.102	0.865000000000009	41	rating	179	3	210.192144444444	193.826733333333	179.006907407407	450	23.85	99	217.35
424.967	0	41	response	179	3	210.192144444444	193.826733333333	179.006907407407	450	23.85	99	217.35
424.967	0.5	41	feedback	179	3	210.192144444444	193.826733333333	179.006907407407	450	23.85	99	217.35
432.609	4.00900000000001	42	valuation	180	3	240.119981481481	230.448837037037	223.464896296296	25	1.725	2.975	16.2
436.618	0.685000000000002	42	rating	180	3	240.119981481481	230.448837037037	223.464896296296	25	1.725	2.975	16.2
437.303	0	42	response	180	3	240.119981481481	230.448837037037	223.464896296296	25	1.725	2.975	16.2
437.303	0.5	42	feedback	180	3	240.119981481481	230.448837037037	223.464896296296	25	1.725	2.975	16.2
444.429	4.00600000000003	43	valuation	61	3	217.738881481481	194.702925925926	183.2717	550	36.025	31.02	116.985
448.435	0.882999999999981	43	rating	61	3	217.738881481481	194.702925925926	183.2717	550	36.025	31.02	116.985
449.318	0	43	response	61	3	217.738881481481	194.702925925926	183.2717	550	36.025	31.02	116.985
449.318	0.5	43	feedback	61	3	217.738881481481	194.702925925926	183.2717	550	36.025	31.02	116.985
457.498	4.00400000000002	44	valuation	43	3	245.816162962963	226.076507407407	162.769114814815	20	1.096	7.88	8.12
461.502	0.694999999999993	44	rating	43	3	245.816162962963	226.076507407407	162.769114814815	20	1.096	7.88	8.12
462.197	0	44	response	43	3	245.816162962963	226.076507407407	162.769114814815	20	1.096	7.88	8.12
462.197	0.5	44	feedback	43	3	245.816162962963	226.076507407407	162.769114814815	20	1.096	7.88	8.12
468.279	4.00600000000003	45	valuation	368	1	245.097592592593	243.841588888889	220.953122222222	700	7.98	1.12	14.42
472.285	0.680999999999983	45	rating	368	1	245.097592592593	243.841588888889	220.953122222222	700	7.98	1.12	14.42
472.966	0	45	response	368	1	245.097592592593	243.841588888889	220.953122222222	700	7.98	1.12	14.42
472.966	0.5	45	feedback	368	1	245.097592592593	243.841588888889	220.953122222222	700	7.98	1.12	14.42
477.093	4.00299999999999	46	valuation	98	1	229.244140740741	216.796988888889	195.348944444444	1600	384	464	0.8
481.096	0.668000000000006	46	rating	98	1	229.244140740741	216.796988888889	195.348944444444	1600	384	464	0.8
481.764	0	46	response	98	1	229.244140740741	216.796988888889	195.348944444444	1600	384	464	0.8
481.764	0.5	46	feedback	98	1	229.244140740741	216.796988888889	195.348944444444	1600	384	464	0.8
484.721	4.00400000000002	47	valuation	214	3	217.923725925926	202.65282962963	198.649962962963	125	1.25	0.625	7.5
488.725	0.653999999999996	47	rating	214	3	217.923725925926	202.65282962963	198.649962962963	125	1.25	0.625	7.5
489.379	0	47	response	214	3	217.923725925926	202.65282962963	198.649962962963	125	1.25	0.625	7.5
489.379	0.5	47	feedback	214	3	217.923725925926	202.65282962963	198.649962962963	125	1.25	0.625	7.5
